Wind,,,,,,,,,,,,
时间区间,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2004-05-24:2020-03-06,2006-10-08:2020-03-06,1999-01-04:2020-03-06,1997-06-20:2020-03-06,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2007-12-14:2020-03-06,2007-12-14:2020-03-06,2007-12-14:2020-03-06
频率,日,日,日,日,日,日,日,日,日,日,日,日
指标名称,SHIBOR1M,SHIBOR3M,IBO001,SHIBOR6M,R007,B0,SHIBORO/N,SHIBOR1W,SHIBOR2W,国债到期收益率:6个月,国债到期收益率:1年,国债到期收益率:2年
2014-02-07,5.4000,5.6000,4.3026,4.9939,5.4325,5.4309,4.2700,5.4090,5.6500,3.4240,3.5719,3.8062
2014-02-08,5.8110,5.6050,4.2531,4.9936,5.2387,5.2390,4.2500,5.2500,5.4300,0.0000,0.0000,0.0000
2014-02-10,5.8490,5.6031,4.3403,4.9936,5.3078,5.3083,4.3035,5.2990,5.4220,3.3936,3.5077,3.6924
2014-02-11,5.7580,5.6005,4.1458,4.9936,5.2042,5.2048,4.1370,5.2010,5.2800,3.4501,3.5622,3.6618
2014-02-12,5.6500,5.6012,4.0967,4.9955,5.1926,5.1978,4.0750,5.1780,5.2200,3.4564,3.5633,3.7085
2014-02-13,5.6290,5.6037,3.6903,4.9963,5.0002,4.9997,3.6690,5.0210,4.9110,3.3357,3.5099,3.7081
2014-02-14,5.4930,5.6005,3.3144,4.9966,4.3550,4.3436,3.2780,4.4360,4.5630,3.3515,3.4484,3.6704
2014-02-17,5.3650,5.6000,2.9749,4.9984,3.8409,3.8434,2.9510,3.8790,4.4830,3.3251,3.4736,3.6430
2014-02-18,5.2985,5.6000,2.7221,4.9993,3.7642,3.7647,2.6800,3.7430,4.6390,3.3509,3.4698,3.6526
2014-02-19,5.2942,5.6000,2.4586,4.9998,3.7516,3.7507,2.4030,3.7620,4.6780,3.3057,3.4245,3.6340
2014-02-20,5.2200,5.5960,2.0507,4.9999,3.6805,3.6781,1.9810,3.7030,4.1490,3.2838,3.4329,3.6518
2014-02-21,5.1760,5.5775,1.8076,4.9996,3.3619,3.3330,1.7640,3.5950,4.0000,3.3005,3.3986,3.6851
2014-02-24,4.9680,5.5665,1.7385,5.0000,3.2712,3.2730,1.7000,3.3390,3.9700,3.2720,3.3898,3.6679
2014-02-25,4.5190,5.5585,1.7700,5.0000,3.2183,3.2097,1.7200,3.2780,3.8110,3.1779,3.3528,3.6100
2014-02-26,4.4435,5.5415,1.7847,5.0000,3.0939,3.0860,1.7500,3.0720,3.8220,3.1695,3.3001,3.5544
2014-02-27,4.3680,5.5360,1.7934,5.0000,3.4380,3.4430,1.7500,3.4300,3.7610,3.1140,3.2782,3.5136
2014-02-28,4.3160,5.5290,1.8929,5.0000,3.5169,3.5004,1.8458,3.5290,3.7530,3.1002,3.2401,3.6067
2014-03-03,4.2620,5.5190,2.1216,5.0000,2.8243,2.8224,2.0850,2.8210,3.7340,3.1180,3.2760,3.5655
2014-03-04,4.3650,5.5150,2.1293,5.0000,3.5036,3.5037,2.0830,3.5135,3.8000,3.1668,3.3020,3.5702
2014-03-05,4.4500,5.5105,2.1464,5.0000,3.7765,3.7772,2.0900,3.7980,3.8000,3.1437,3.3218,3.6003
2014-03-06,4.6400,5.5067,2.0925,5.0000,2.4805,2.4808,2.0547,2.4860,3.7620,3.1792,3.3077,3.6174
2014-03-07,4.5860,5.5040,2.0399,5.0000,2.4172,2.3936,1.9948,2.4030,3.0520,3.1804,3.3174,3.6104
2014-03-10,4.5740,5.5020,1.9570,5.0000,2.3017,2.3031,1.9190,2.3580,2.6250,3.0476,3.3012,3.6083
2014-03-11,4.2930,5.5002,1.9191,5.0000,2.2596,2.2594,1.8730,2.2580,2.2950,2.9675,3.1847,3.5711
2014-03-12,3.8720,5.5000,1.9367,5.0000,2.2252,2.2243,1.9000,2.2110,2.2080,3.0514,3.2110,3.5199
2014-03-13,3.8300,5.5000,1.9940,5.0000,2.5062,2.5069,1.9600,2.5000,2.2770,2.9445,3.1999,3.4777
2014-03-14,3.8680,5.5000,1.9137,5.0000,2.5980,2.5659,1.8765,2.5270,2.6080,2.9351,3.1877,3.4553
2014-03-17,3.9380,5.5000,1.9033,5.0000,2.6568,2.6575,1.8690,2.6710,2.7000,2.8143,3.1883,3.4811
2014-03-18,4.0220,5.5000,2.0859,5.0000,2.8867,2.8868,2.0500,2.8800,2.8800,2.8826,3.0805,3.4663
2014-03-19,4.4120,5.5000,2.8207,5.0000,3.4612,3.4520,2.8025,3.4220,3.8000,2.8294,3.0886,3.5349
2014-03-20,4.6190,5.5000,3.0160,5.0000,3.5014,3.5009,3.0110,3.4740,3.6410,2.7839,3.1183,3.5736
2014-03-21,4.8950,5.5000,2.5328,5.0000,3.5668,3.5495,2.5000,3.6000,3.7800,2.8063,3.0888,3.5523
2014-03-24,5.1480,5.5000,2.5413,5.0000,3.5785,3.5809,2.5000,3.5780,3.8230,2.7945,3.0526,3.5615
2014-03-25,5.1250,5.5000,2.5233,5.0000,3.6383,3.6387,2.5000,3.6295,4.0640,2.8012,3.0351,3.4922
2014-03-26,4.8350,5.5000,2.5592,5.0000,3.8861,3.8870,2.5200,3.8680,4.5300,2.8350,3.0679,3.4601
2014-03-27,4.9380,5.5000,2.7000,5.0000,4.8383,4.8397,2.6580,4.8120,5.1610,2.7145,2.9131,3.4092
2014-03-28,4.7690,5.5000,2.7843,5.0000,4.2200,4.2155,2.7500,4.1680,5.4600,2.7982,3.1056,3.4046
2014-03-31,4.6170,5.5000,2.9503,5.0000,4.1868,4.1873,2.8000,4.1840,5.4670,2.8320,3.1132,3.4035
2014-04-01,4.6000,5.5000,2.8975,5.0000,4.2110,4.2128,2.8660,4.2050,4.5030,2.7567,3.0953,3.3931
2014-04-02,4.6000,5.5000,2.9882,5.0000,4.1994,4.1999,2.9500,4.2250,4.5040,2.8002,3.0962,3.4359
2014-04-03,4.6000,5.5000,2.9997,5.0000,4.0878,4.0882,2.9500,4.1030,4.4570,2.8496,3.0956,3.4367
2014-04-04,4.5970,5.5000,2.8086,5.0000,3.0166,3.0064,2.7630,2.9970,4.2780,2.9015,3.0984,3.4320
2014-04-08,4.4370,5.5000,2.7405,5.0000,3.5999,3.6003,2.7130,3.5910,4.2100,2.9404,3.1228,3.4521
2014-04-09,4.4010,5.5000,2.7617,5.0000,3.6849,3.6796,2.7400,3.6700,4.1820,3.0029,3.1612,3.5134
2014-04-10,4.3750,5.5000,2.7731,5.0000,3.7071,3.7071,2.7400,3.7080,3.7150,3.1275,3.3109,3.5984
2014-04-11,4.2090,5.5000,2.7717,5.0000,3.7488,3.7303,2.7500,3.7010,3.7030,3.1785,3.3290,3.6181
2014-04-14,4.1650,5.5000,2.6594,5.0000,3.5238,3.5234,2.6390,3.5700,3.7000,3.2041,3.5026,3.6640
2014-04-15,4.1020,5.5000,2.4787,5.0000,3.4114,3.4107,2.4490,3.4440,3.3880,3.1355,3.5006,3.6790
2014-04-16,4.0850,5.5000,2.3181,5.0000,2.7339,2.7329,2.2980,2.7260,3.0030,3.2286,3.4734,3.6933
2014-04-17,4.0600,5.5000,2.2180,5.0000,2.7385,2.7396,2.1810,2.7210,2.7640,3.2261,3.4867,3.7004
2014-04-18,3.9300,5.5000,2.0431,5.0000,2.8153,2.7881,2.0000,2.7610,2.7820,3.1896,3.6109,3.6978
2014-04-21,3.7670,5.5000,2.0034,5.0000,2.7033,2.7040,1.9800,2.7130,2.9940,3.1630,3.6208,3.7072
2014-04-22,3.8080,5.5000,1.9666,5.0000,3.0654,3.0652,1.9262,3.0290,3.3110,3.2344,3.6226,3.7145
2014-04-23,3.9511,5.5000,1.9949,5.0000,3.1058,3.1046,1.9630,3.0800,3.7150,3.3063,3.6140,3.7069
2014-04-24,4.3200,5.5000,2.3446,5.0000,3.5285,3.5311,2.3030,3.5210,4.1470,3.2892,3.6220,3.6991
2014-04-25,4.2860,5.4900,2.3559,5.0000,3.5095,3.5075,2.3100,3.5030,4.3290,3.3441,3.6243,3.7283
2014-04-28,4.6000,5.4982,2.4893,5.0000,4.0197,4.0217,2.4060,4.0250,4.5430,3.3491,3.6222,3.7327
2014-04-29,4.5930,5.5000,2.6370,5.0000,4.1073,4.1096,2.6040,4.0738,4.8850,3.3509,3.6105,3.7249
2014-04-30,4.6040,5.4950,2.5144,5.0000,4.0744,4.0907,2.5000,4.1340,4.1760,3.3576,3.6017,3.6971
2014-05-04,4.5000,5.4820,2.4041,5.0000,3.6334,3.6363,2.4000,3.6830,3.7080,0.0000,0.0000,0.0000
2014-05-05,4.0580,5.4655,2.4069,5.0000,3.1423,3.1394,2.3700,3.1400,3.1580,3.3937,3.5664,3.7121
2014-05-06,3.9410,5.4474,2.4010,5.0000,3.1088,3.1098,2.3700,3.0920,3.1580,3.3309,3.5621,3.7203
2014-05-07,3.8820,5.4167,2.3996,5.0000,3.1063,3.1064,2.3700,3.1125,3.0920,3.3714,3.5679,3.7129
2014-05-08,3.7900,5.3992,2.2628,5.0000,3.2034,3.2024,2.2300,3.2040,3.1060,3.3473,3.5618,3.6829
2014-05-09,3.7730,5.3909,2.2539,5.0000,3.1729,3.1751,2.2205,3.1940,3.1210,3.3312,3.5072,3.7123
2014-05-12,3.6600,5.3764,2.2453,5.0000,3.1568,3.1580,2.2135,3.1800,3.1980,3.3427,3.5318,3.6712
2014-05-13,3.6170,5.3414,2.3831,5.0000,3.1815,3.1818,2.3500,3.1810,3.2498,3.3901,3.5350,3.6702
2014-05-14,3.5675,5.3198,2.3963,5.0000,3.2036,3.2115,2.3666,3.2360,3.2330,3.3695,3.5531,3.6831
2014-05-15,3.6510,5.2665,2.3849,5.0000,3.1276,3.1264,2.3500,3.1355,3.2020,3.4203,3.5292,3.7160
2014-05-16,3.6900,5.2418,2.4005,5.0000,3.0998,3.1032,2.3700,3.1290,3.1270,3.3952,3.5489,3.6906
2014-05-19,3.7360,5.2142,2.4380,5.0000,3.0908,3.0911,2.3960,3.1000,3.1318,3.4422,3.5094,3.7131
2014-05-20,4.0950,5.1772,2.4730,5.0000,3.3678,3.3678,2.4270,3.3610,3.5790,3.4562,3.5235,3.7214
2014-05-21,4.2000,5.1215,2.5851,5.0000,3.3850,3.3870,2.5280,3.3530,3.9250,3.4147,3.4935,3.6762
2014-05-22,4.2030,5.0935,2.5470,5.0000,3.4119,3.4192,2.5100,3.4190,3.9190,3.2577,3.4723,3.6918
2014-05-23,4.0685,5.0675,2.5524,5.0000,3.3793,3.3800,2.5300,3.4050,3.9080,3.2038,3.4918,3.6979
2014-05-26,4.1000,5.0413,2.5413,5.0000,3.1998,3.2000,2.5025,3.1950,3.8220,3.2041,3.4917,3.7307
2014-05-27,4.0000,5.0197,2.5811,5.0000,3.2102,3.2080,2.5410,3.2470,3.3900,3.1804,3.4813,3.7116
2014-05-28,3.9400,4.9768,2.5458,5.0000,3.2079,3.2089,2.5100,3.2000,3.3300,3.2293,3.4058,3.6956
2014-05-29,3.8770,4.9418,2.5517,4.9990,3.2431,3.2448,2.5100,3.2150,3.3490,3.1333,3.4072,3.6801
2014-05-30,3.8610,4.9250,2.6038,4.9998,3.2417,3.2414,2.5700,3.2300,3.3240,3.1434,3.3746,3.6885
2014-06-03,3.7160,4.8830,2.5592,4.9958,3.1927,3.1936,2.5210,3.1800,3.3800,3.1221,3.3686,3.6606
2014-06-04,3.9310,4.8550,2.6086,4.9868,3.1536,3.1537,2.5610,3.1520,3.3340,3.0878,3.3484,3.6153
2014-06-05,3.8780,4.8393,2.6152,4.9733,3.0683,3.0695,2.5760,3.0700,3.4480,3.0674,3.2426,3.5967
2014-06-06,3.9840,4.8259,2.6193,4.9609,3.1592,3.1605,2.5808,3.1500,3.4420,3.0166,3.1541,3.5967
2014-06-09,4.1610,4.8181,2.6242,4.9603,3.1344,3.1346,2.5800,3.1300,3.1580,3.0301,3.1408,3.6287
2014-06-10,4.1590,4.8095,2.6110,4.9615,3.1329,3.1331,2.5700,3.1300,3.1320,3.0223,3.1432,3.5778
2014-06-11,4.3810,4.7941,2.6323,4.9606,3.1525,3.1524,2.5920,3.1500,3.2230,2.9894,3.1352,3.5792
2014-06-12,4.7190,4.7862,2.6374,4.9601,3.1637,3.1640,2.5970,3.1540,3.2500,3.0421,3.2547,3.6088
2014-06-13,4.8140,4.7794,2.6457,4.9600,3.0474,3.0484,2.6000,3.0400,3.2590,3.0270,3.2811,3.5795
2014-06-16,5.0580,4.7777,2.6375,4.9510,3.0192,3.0199,2.6000,3.0060,3.2370,3.0390,3.2614,3.5804
2014-06-17,4.9410,4.7825,2.6335,4.9347,3.0787,3.0784,2.6000,3.0310,3.5680,3.0465,3.2843,3.5970
2014-06-18,4.9720,4.7767,2.6937,4.9277,3.0943,3.0946,2.6390,3.0740,4.5110,3.0966,3.4006,3.6010
2014-06-19,5.2330,4.7692,2.7613,4.9216,3.1760,3.1754,2.6980,3.0930,4.0300,3.1490,3.3892,3.6022
2014-06-20,5.4350,4.7751,2.8071,4.9139,3.4916,3.4910,2.7590,3.4020,4.5780,3.1845,3.4175,3.6291
2014-06-23,5.5260,4.7761,2.7930,4.9136,3.4695,3.4715,2.7550,3.4480,4.6030,3.2366,3.4025,3.6225
2014-06-24,5.6380,4.7679,3.0124,4.9081,3.5169,3.5171,2.9710,3.4830,4.6970,3.2530,3.3884,3.5970
2014-06-25,5.4920,4.7582,3.0207,4.9059,3.5972,3.5973,2.9950,3.4640,5.0600,3.2021,3.3727,3.5906
2014-06-26,5.0350,4.7478,3.0061,4.9033,3.6490,3.6508,2.9740,3.5520,5.1470,3.2166,3.3752,3.6106
2014-06-27,5.0120,4.7482,2.9134,4.9010,3.8565,3.8569,2.8850,3.7810,5.1840,3.2140,3.3471,3.5992
2014-06-30,5.0040,4.7499,3.0722,4.9007,4.0027,4.0033,2.9130,3.8670,5.3940,3.2031,3.3439,3.5942
2014-07-01,5.0010,4.7499,3.0366,4.9004,4.4536,4.4555,3.0170,4.4210,4.7110,3.2197,3.3864,3.6073
2014-07-02,4.8910,4.7500,3.0498,4.9001,3.9139,3.9141,3.0200,3.9270,4.0890,3.2605,3.4170,3.6308
2014-07-03,4.1320,4.7500,2.9884,4.9001,3.4178,3.4175,2.9600,3.3930,3.5000,3.2184,3.4215,3.6780
2014-07-04,4.0630,4.7500,2.9696,4.9000,3.4235,3.4234,2.9400,3.4200,3.5000,3.2545,3.4281,3.6831
2014-07-07,4.0470,4.7495,2.9949,4.9000,3.4707,3.4699,2.9520,3.4210,3.4460,3.2301,3.4439,3.6860
2014-07-08,4.0460,4.7500,3.2968,4.9000,3.5574,3.5584,3.2530,3.5200,3.7820,3.2515,3.4091,3.6588
2014-07-09,4.1000,4.7490,3.4275,4.9000,3.7681,3.7680,3.3510,3.7360,4.0230,3.2274,3.4471,3.6380
2014-07-10,4.1545,4.7438,3.3672,4.9000,3.7825,3.7829,3.3000,3.7110,4.0690,3.2609,3.4814,3.6792
2014-07-11,4.1630,4.7423,3.3341,4.9000,3.7681,3.7674,3.2850,3.7230,4.1530,3.2200,3.5162,3.7021
2014-07-14,4.3130,4.7461,3.3158,4.9001,3.7764,3.7764,3.2550,3.7035,4.2990,3.2244,3.5373,3.6907
2014-07-15,4.4170,4.7485,3.2599,4.9001,3.7055,3.7047,3.2180,3.6460,4.1800,3.2362,3.5457,3.7315
2014-07-16,4.4920,4.7487,3.2820,4.9000,3.7035,3.7032,3.2472,3.6500,4.3910,3.2886,3.5907,3.7163
2014-07-17,4.5880,4.7448,3.2969,4.9000,3.7077,3.7079,3.2465,3.6410,4.4000,3.3711,3.6755,3.8271
2014-07-18,4.7300,4.7467,3.2867,4.9000,3.7561,3.7558,3.2450,3.6510,4.9880,3.4430,3.7798,3.8644
2014-07-21,5.0300,4.7467,3.3644,4.9000,3.8472,3.8477,3.3180,3.6940,4.9910,3.5399,3.8357,3.9621
2014-07-22,5.1150,4.7465,3.3158,4.9000,4.0031,4.0033,3.2530,3.8480,5.1590,3.5069,3.7911,3.9032
2014-07-23,5.2710,4.7525,3.3552,4.9000,4.3024,4.3047,3.2950,4.2020,5.1500,3.4880,3.7831,3.8782
2014-07-24,5.2780,4.7465,3.3675,4.9000,4.1588,4.1585,3.3130,4.1010,5.2730,3.5128,3.7297,3.8612
2014-07-25,4.9500,4.7465,3.3798,4.9000,4.1183,4.1186,3.3480,4.0810,4.8210,3.5102,3.7445,3.8894
2014-07-28,4.3980,4.7465,3.3416,4.9000,4.0330,4.0343,3.3040,4.0130,4.6280,3.5476,3.7491,3.8713
2014-07-29,4.1410,4.7390,3.2801,4.9000,3.9865,3.9865,3.2503,3.9070,4.6000,3.5819,3.7423,3.8886
2014-07-30,4.1440,4.7316,3.2757,4.9000,3.9671,3.9667,3.2502,3.9140,4.5250,3.6227,3.7627,3.8904
2014-07-31,4.2000,4.7215,3.2464,4.9000,4.0205,4.0205,3.2040,3.9800,3.9790,3.6366,3.7534,3.8934
2014-08-01,4.2100,4.7149,3.2458,4.9000,3.8983,3.8982,3.1960,3.9070,4.0470,3.7613,3.7277,3.8748
2014-08-04,4.1050,4.7081,3.2081,4.9000,3.8100,3.8098,3.1820,3.8420,4.0860,3.7371,3.7325,3.8715
2014-08-05,4.0560,4.7049,3.1588,4.8990,3.6618,3.6616,3.1450,3.7380,3.9980,3.6963,3.7218,3.8566
2014-08-06,4.1040,4.6982,3.0920,4.8949,3.5607,3.5604,3.0510,3.5590,3.9799,3.7052,3.7293,3.8582
2014-08-07,4.1610,4.6941,3.0645,4.8901,3.4987,3.4997,3.0400,3.5110,3.9770,3.6484,3.7158,3.8571
2014-08-08,4.1010,4.6921,3.0044,4.8912,3.4740,3.4734,3.0010,3.4570,3.6930,3.7552,3.7084,3.8554
2014-08-11,4.1660,4.6916,2.9658,4.8914,3.4252,3.4272,2.9550,3.4200,3.6160,3.6897,3.7158,3.8434
2014-08-12,4.1540,4.6905,2.9565,4.8904,3.3870,3.3870,2.9160,3.3900,3.5860,3.7950,3.7369,3.8518
2014-08-13,4.2200,4.6882,2.9277,4.8871,3.3981,3.3976,2.8920,3.3600,3.5790,3.7097,3.7634,3.8721
2014-08-14,4.2330,4.6834,2.9421,4.8851,3.3638,3.3638,2.8880,3.3530,3.5980,3.6635,3.7342,3.8773
2014-08-15,4.1740,4.6811,2.9154,4.8844,3.3942,3.3940,2.8890,3.3460,3.5090,3.6826,3.7540,3.8730
2014-08-18,4.3100,4.6805,2.8680,4.8810,3.2498,3.2491,2.8580,3.2760,3.5100,3.6822,3.7582,3.8881
2014-08-19,4.3630,4.6791,2.8646,4.8801,3.2877,3.2875,2.8350,3.2370,3.4770,3.6772,3.7515,3.8990
2014-08-20,4.2860,4.6804,2.8681,4.8800,3.4183,3.4175,2.8330,3.2460,3.4620,3.6784,3.7524,3.8995
2014-08-21,4.2380,4.6786,2.8685,4.8800,3.4453,3.4451,2.8480,3.3120,3.9800,3.7454,3.7910,3.9154
2014-08-22,4.2039,4.6764,2.8723,4.8800,3.3936,3.3934,2.8430,3.3690,3.9420,3.6925,3.8065,3.9256
2014-08-25,4.1990,4.6758,2.8580,4.8800,3.3579,3.3577,2.8410,3.3630,3.8860,3.7209,3.8229,3.9314
2014-08-26,4.2000,4.6695,2.8399,4.8730,3.3538,3.3517,2.8230,3.3180,3.8760,3.7858,3.8153,3.9311
2014-08-27,4.1780,4.6680,2.8776,4.8729,3.5878,3.5872,2.8610,3.3490,3.9828,3.7156,3.8335,3.9217
2014-08-28,4.1330,4.6689,2.9014,4.8727,3.7200,3.7188,2.8760,3.5380,4.0500,3.7896,3.8122,3.9070
2014-08-29,4.1140,4.6659,2.9474,4.8726,3.6730,3.6732,2.9080,3.6720,4.1990,3.8419,3.8089,3.9178
2014-09-01,4.0570,4.6665,2.8999,4.8716,3.5556,3.5566,2.9060,3.5840,4.1170,3.8414,3.7956,3.9078
2014-09-02,4.0960,4.6654,2.8740,4.8714,3.4865,3.4866,2.8470,3.5100,3.9810,3.8181,3.8027,3.9130
2014-09-03,4.0330,4.6652,2.8479,4.8608,3.3896,3.3891,2.8240,3.3910,3.7650,3.7610,3.8014,3.9128
2014-09-04,3.9700,4.6632,2.8387,4.8640,3.2836,3.2828,2.8150,3.2750,3.6150,3.7575,3.7964,3.9096
2014-09-05,3.9650,4.6539,2.8336,4.8631,3.1979,3.1958,2.8070,3.1880,3.4970,3.7248,3.8027,3.9205
2014-09-09,3.9300,4.6522,2.8430,4.8638,3.1564,3.1560,2.8160,3.1520,3.4070,3.7283,3.7934,3.9222
2014-09-10,3.8920,4.6495,2.8741,4.8564,3.2251,3.2249,2.8390,3.1610,3.4140,3.6926,3.8012,3.9375
2014-09-11,3.9060,4.6420,2.9056,4.8578,3.2786,3.2775,2.8590,3.2030,3.4040,3.7491,3.8137,3.9421
2014-09-12,3.9920,4.6421,2.8909,4.8548,3.2648,3.2661,2.8530,3.2350,3.4420,3.7635,3.8500,3.9510
2014-09-15,4.0080,4.6393,2.8842,4.8525,3.2778,3.2772,2.8510,3.2440,3.4460,3.7692,3.8334,3.9372
2014-09-16,4.0140,4.6349,2.8870,4.8533,3.3278,3.3273,2.8530,3.2500,3.4950,3.8482,3.8316,3.9462
2014-09-17,4.0600,4.6296,2.8582,4.8533,3.3781,3.3772,2.8470,3.2870,3.5190,3.8041,3.8259,3.9370
2014-09-18,4.1800,4.6206,2.8575,4.8463,3.3781,3.3771,2.8410,3.3000,3.5180,3.7856,3.8063,3.9178
2014-09-19,4.3100,4.6070,2.8639,4.8420,3.3369,3.3369,2.8400,3.3000,3.5530,3.8086,3.7736,3.8797
2014-09-22,4.2770,4.5986,2.8082,4.8324,3.2268,3.2262,2.7970,3.1980,3.4380,3.7526,3.7713,3.8183
2014-09-23,4.0980,4.5870,2.7383,4.8225,3.1383,3.1385,2.7160,3.1110,3.2890,3.8095,3.7921,3.8220
2014-09-24,4.0000,4.5741,2.7229,4.8184,3.3348,3.3343,2.6910,3.1420,3.2210,3.8005,3.7757,3.8440
2014-09-25,3.9980,4.5620,2.7001,4.8074,3.4168,3.4183,2.6770,3.2550,3.4240,3.7925,3.7897,3.8436
2014-09-26,4.0120,4.5565,2.6879,4.8015,3.3022,3.3026,2.6780,3.3010,3.4440,3.7691,3.7466,3.8251
2014-09-28,4.0570,4.5528,2.6681,4.8000,3.0437,3.0252,2.6580,3.0730,3.2140,0.0000,0.0000,0.0000
2014-09-29,4.0060,4.5500,2.5648,4.8000,2.8995,2.8963,2.5430,2.9050,3.1320,3.8159,3.7512,3.8188
2014-09-30,3.9980,4.5445,2.6374,4.8000,2.9126,2.9127,2.5325,2.8740,3.2710,3.8088,3.7356,3.8328
2014-10-08,3.9905,4.5440,2.5841,4.8000,2.9896,2.9893,2.5400,2.9030,3.2870,3.7977,3.7360,3.8151
2014-10-09,3.9840,4.5394,2.5981,4.8000,3.0077,3.0070,2.5623,2.9860,3.3250,3.7917,3.7271,3.8292
2014-10-10,3.9300,4.5350,2.5865,4.8000,3.0689,3.0714,2.5665,2.9900,3.2688,3.7794,3.7430,3.8330
2014-10-11,3.9090,4.5364,2.5483,4.8000,3.0067,3.0067,2.5440,2.9990,3.2800,0.0000,0.0000,0.0000
2014-10-13,3.8810,4.5352,2.5697,4.8000,3.0590,3.0587,2.5360,3.0040,3.2790,3.7349,3.7293,3.8121
2014-10-14,3.8720,4.5346,2.5636,4.8000,3.0719,3.0720,2.5380,3.0050,3.2860,3.7299,3.6912,3.7453
2014-10-15,3.8648,4.5255,2.5277,4.7975,3.0574,3.0565,2.4980,2.9800,3.2310,3.6867,3.6531,3.6459
2014-10-16,3.8420,4.5208,2.5037,4.7946,3.0247,3.0275,2.4740,2.9690,3.2100,3.6060,3.5678,3.5994
2014-10-17,3.8330,4.5148,2.4913,4.7920,3.0002,3.0000,2.4610,2.9500,3.2150,3.6151,3.5602,3.6153
2014-10-20,3.8090,4.5052,2.4638,4.7905,2.9731,2.9729,2.4280,2.9360,3.2340,3.5964,3.5405,3.5815
2014-10-21,3.8580,4.4978,2.4497,4.7851,2.9506,2.9499,2.4150,2.9210,3.2650,3.5585,3.5024,3.5257
2014-10-22,3.8770,4.4910,2.4477,4.7868,2.9819,2.9817,2.4190,2.9320,3.2960,3.5385,3.4924,3.5157
2014-10-23,3.8789,4.4825,2.4570,4.7851,3.0597,3.0594,2.4230,2.9450,3.3410,3.4606,3.4944,3.5240
2014-10-24,3.8460,4.4685,2.4825,4.7835,3.0658,3.0658,2.4452,3.0250,3.4510,3.4782,3.4919,3.5054
2014-10-27,3.8322,4.4660,2.5146,4.7800,3.0884,3.0896,2.4822,3.0522,3.6767,3.4332,3.4913,3.5133
2014-10-28,3.9020,4.4502,2.5256,4.7788,3.1577,3.1571,2.4910,3.0590,3.7250,3.4852,3.4552,3.4896
2014-10-29,3.9320,4.4503,2.5523,4.7750,3.2331,3.2332,2.5180,3.1400,3.7200,3.4435,3.4000,3.4464
2014-10-30,3.9930,4.4495,2.6009,4.7739,3.2790,3.2792,2.5540,3.1915,3.7640,3.3823,3.3818,3.4330
2014-10-31,3.9910,4.4472,2.5994,4.7700,3.2527,3.2526,2.5590,3.2000,3.7560,3.3712,3.3931,3.4207
2014-11-03,3.9150,4.4407,2.5850,4.7678,3.2566,3.2594,2.5480,3.1860,3.7390,3.3659,3.3718,3.3946
2014-11-04,3.8970,4.4358,2.5842,4.7619,3.2245,3.2244,2.5420,3.1980,3.6770,3.3319,3.3023,3.3694
2014-11-05,3.8830,4.4234,2.5890,4.7600,3.1673,3.1673,2.5420,3.1710,3.6860,3.2803,3.2463,3.2818
2014-11-06,3.8970,4.4030,2.6200,4.7555,3.1509,3.1504,2.5580,3.1180,3.6730,3.2469,3.2427,3.2857
2014-11-07,3.8950,4.3813,2.6200,4.7471,3.1787,3.1787,2.5690,3.1010,3.6670,3.2364,3.2191,3.2931
2014-11-10,3.9170,4.3659,2.5746,4.7344,3.1453,3.1452,2.5390,3.0990,3.6480,3.2398,3.1945,3.2301
2014-11-11,3.9008,4.3510,2.5372,4.7240,3.1213,3.1225,2.4930,3.0740,3.5310,3.2376,3.1800,3.2162
2014-11-12,3.8560,4.2880,2.5386,4.6080,3.1295,3.1291,2.4830,3.0693,3.4380,3.2291,3.1432,3.1851
2014-11-13,3.8680,4.2500,2.5151,4.5330,3.1390,3.1391,2.4730,3.0730,3.4040,3.2014,3.1492,3.1894
2014-11-14,3.8930,4.2330,2.5349,4.4890,3.1210,3.1209,2.4860,3.0780,3.3940,3.1767,3.1620,3.2128
2014-11-17,3.8880,4.2090,2.5689,4.4520,3.0993,3.0992,2.5090,3.0790,3.4680,3.2000,3.1542,3.2242
2014-11-18,3.8770,4.1930,2.5374,4.4300,3.0949,3.0914,2.5030,3.0700,3.4910,3.1993,3.1532,3.2525
2014-11-19,3.9300,4.1802,2.5528,4.4180,3.2054,3.2061,2.5040,3.0740,3.5180,3.1751,3.1844,3.2533
2014-11-20,4.0510,4.1771,2.6030,4.4097,3.2814,3.2809,2.5390,3.1170,3.5620,3.2101,3.2017,3.2516
2014-11-21,4.0640,4.1758,2.6983,4.4060,3.6553,3.6548,2.5860,3.2180,3.6230,3.2443,3.2716,3.3294
2014-11-24,4.0190,4.1450,2.6673,4.3803,3.5052,3.5027,2.5540,3.2230,3.5350,3.1711,3.1539,3.2154
2014-11-25,4.1120,4.1562,2.6728,4.3710,3.3612,3.3589,2.5590,3.2760,3.5690,3.1418,3.0734,3.2157
2014-11-26,4.1010,4.1630,2.6351,4.3628,3.3200,3.3185,2.5730,3.2740,3.5770,3.1033,3.0272,3.1449
2014-11-27,4.1480,4.1695,2.6473,4.3522,3.3955,3.3949,2.5840,3.2900,3.6030,3.0777,3.0352,3.1550
