date	SPX.GI	N225.GI	000001.SH
2019/12/6	22141.8584	1511.9171	2912.0136
2019/12/9	22078.7264	1518.5905	2914.4775
2019/12/10	22052.9408	1517.8465	2917.3157
2019/12/11	22112.3628	1513.3832	2924.4173
2019/12/12	22260.1548	1516.3114	2915.6983
2019/12/13	22231.0333	1539.5444	2967.6764
2019/12/16	22313.0227	1530.9863	2984.3925
2019/12/17	22338.3817	1536.5977	3022.4219
2019/12/18	22328.0875	1529.1229	3017.0444
2019/12/19	22445.6034	1525.2503	3017.0658
2019/12/20	22554.9824	1524.8597	3004.9376
2019/12/23	22605.7909	1525.2657	2962.7513
2019/12/24	22602.0182	1527.6593	2982.6806
2019/12/25	22585.2566	1523.388	2981.8805
2019/12/26	22614.8958	1527.0798	3007.3546
2019/12/27	22640.9358	1520.489	3005.0355
2019/12/30	22486.2148	1509.1268	3040.0239
2019/12/31	22538.5674	1516.0581	3050.124
2020/1/2	22679.197	1515.4431	3085.1976
2020/1/3	22540.7583	1518.2819	3083.7858
2020/1/6	22632.4149	1499.4981	3083.4083
2020/1/7	22559.9074	1515.7773	3104.8015
2020/1/8	22592.4323	1491.3931	3066.8925
2020/1/9	22758.1826	1511.8024	3094.8819
2020/1/10	22645.5288	1510.2658	3092.2907
2020/1/13	22774.5748	1507.4991	3115.5696
2020/1/14	22638.6325	1506.4983	3106.8204
2020/1/15	22645.117	1498.015	3090.0379
2020/1/16	22821.9746	1498.5729	3074.0814
2020/1/17	22933.7566	1502.4105	3075.4955
2020/1/20	22862.5028	1501.1011	3095.7873
2020/1/21	22782.6119	1486.2371	3052.1419
2020/1/22	22871.2453	1505.3478	3060.7545
2020/1/23	22904.9893	1492.9735	2976.5281
2020/2/3	22498.4461	1467.057	2746.6056
2020/2/4	23010.2533	1482.5385	2783.2875
2020/2/5	23283.806	1487.5547	2818.0878
2020/2/6	23415.4413	1521.2968	2866.5097
2020/2/7	23216.7671	1511.79	2875.9636
2020/2/10	23418.7064	1510.2181	2890.4878
2020/2/11	23469.6652	1508.1574	2901.6744
2020/2/12	23560.8495	1514.7812	2926.8991
2020/2/13	23545.0403	1511.1546	2906.0735
2020/2/14	23608.0515	1507.0282	2917.0077
2020/2/17	23591.8267	1495.3488	2983.6224
2020/2/18	23533.387	1474.7546	2984.9716
2020/2/19	23707.1134	1490.7416	2975.4019
2020/2/20	23621.3804	1478.3647	3030.1542
2020/2/21	23434.3428	1465.343	3039.6692
2020/2/24	22660.5869	1472.8267	3031.2333
2020/2/25	21970.0445	1432.9117	3013.0501
2020/2/26	21853.9965	1426.3057	2987.9287
2020/2/27	20915.3633	1395.644	2991.3288
2020/2/28	20699.0379	1351.4369	2880.3038
2020/3/2	21573.2047	1383.8221	2970.9312
2020/3/3	20878.2269	1353.6378	2992.8968
2020/3/4	21758.7162	1371.314	3011.6657
2020/3/5	20987.0508	1375.4723	3071.6771
2020/3/6	20609.5219	1353.4854	3034.5113
