,中证500,,,,,,,,,,
,000905.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2007-10-16,4890.5960,4898.3850,4943.9780,4833.9250,4943.5590,2864493500.0000,43090426858.0000,52.9630,1.0830,1.000000,2.8177
2007-10-17,4943.5590,4942.8290,4955.6840,4887.4540,4929.5360,2795908900.0000,42082747949.0000,-14.0230,-0.2837,1.000000,2.7493
2007-10-18,4929.5360,4923.3370,4923.3370,4812.5350,4814.4620,2746148800.0000,40037190874.0000,-115.0740,-2.3344,1.000000,2.6899
2007-10-19,4814.4620,4831.9870,4884.4270,4782.5130,4813.9520,2217660100.0000,32803813393.0000,-0.5100,-0.0106,1.000000,2.1720
2007-10-22,4813.9520,4775.6770,4812.2230,4686.0870,4688.2920,2335567700.0000,33045567363.0000,-125.6600,-2.6103,1.000000,2.2827
2007-10-23,4688.2920,4689.1090,4736.0270,4551.1300,4688.7220,2296157300.0000,32368956330.0000,0.4300,0.0092,1.000000,2.2439
2007-10-24,4688.7220,4700.0020,4712.3140,4590.8650,4596.6350,2231658900.0000,31507474630.0000,-92.0870,-1.9640,1.000000,2.1766
2007-10-25,4596.6350,4564.3390,4564.3390,4245.6520,4251.4970,3009804000.0000,37945338321.0000,-345.1380,-7.5085,1.000000,2.9307
2007-10-26,4251.4970,4196.2520,4268.3120,4126.5720,4228.9460,2156056200.0000,27222884705.0000,-22.5510,-0.5304,1.000000,2.0991
2007-10-29,4228.9460,4251.1730,4289.2330,4211.1490,4288.7890,1808084600.0000,23193128822.0000,59.8430,1.4151,1.000000,1.7594
2007-10-30,4288.7890,4303.7020,4388.4280,4264.7720,4388.3270,1871390100.0000,24186509637.0000,99.5380,2.3209,1.000000,1.8200
2007-10-31,4388.3270,4422.6020,4556.7940,4414.3230,4550.1830,2630961300.0000,35042523873.0000,161.8560,3.6883,1.000000,2.5575
2007-11-01,4550.1830,4557.6440,4557.6440,4430.2650,4431.0990,2339303800.0000,31370585870.0000,-119.0840,-2.6171,1.000000,2.2740
2007-11-02,4431.0990,4372.8680,4404.2550,4303.5650,4329.6310,2162477000.0000,29158751659.0000,-101.4680,-2.2899,1.000000,2.0995
2007-11-05,4329.6310,4306.7250,4396.0360,4279.0220,4361.8720,1747105100.0000,22482525868.0000,32.2410,0.7447,1.000000,1.6962
2007-11-06,4361.8720,4365.1380,4431.3810,4362.2170,4395.0110,1642033800.0000,21033820888.0000,33.1390,0.7597,1.000000,1.5926
2007-11-07,4395.0110,4404.7730,4432.3630,4304.8540,4385.8560,1566719500.0000,20401626455.0000,-9.1550,-0.2083,1.000000,1.5173
2007-11-08,4385.8560,4373.6280,4373.6280,4203.0510,4205.6500,1721560900.0000,22331532283.0000,-180.2060,-4.1088,1.000000,1.6664
2007-11-09,4205.6500,4174.4650,4215.8690,4098.2980,4153.2360,1592924900.0000,20166228470.0000,-52.4140,-1.2463,1.000000,1.5398
2007-11-12,4153.2360,4090.9080,4119.0830,3996.1610,4098.5560,1725797400.0000,20761740165.0000,-54.6800,-1.3166,1.000000,1.6659
2007-11-13,4098.5560,4121.0900,4171.2490,4061.6040,4114.5090,1672508300.0000,19658249948.0000,15.9530,0.3892,1.000000,1.6145
2007-11-14,4114.5090,4149.8890,4264.3970,4137.9890,4263.9950,1949137600.0000,23697218157.0000,149.4860,3.6331,1.000000,1.8803
2007-11-15,4263.9950,4258.3730,4275.2420,4201.0330,4210.7040,1924592100.0000,24313329117.0000,-53.2910,-1.2498,1.000000,1.8544
2007-11-16,4210.7040,4175.5700,4224.4120,4146.1000,4217.2280,1554542900.0000,19284447305.0000,6.5240,0.1549,1.000000,1.4978
2007-11-19,4217.2280,4228.5780,4319.7660,4226.9470,4313.2800,1796855100.0000,22532106345.0000,96.0520,2.2776,1.000000,1.7313
2007-11-20,4313.2800,4305.5440,4389.1500,4285.9910,4371.6760,1906283500.0000,24348987981.0000,58.3960,1.3539,1.000000,1.8316
2007-11-21,4371.6760,4381.3360,4399.8130,4303.4440,4308.4220,1750841300.0000,22805260558.0000,-63.2540,-1.4469,1.000000,1.6816
2007-11-22,4308.4220,4254.8140,4259.7640,4104.0830,4113.3090,1552808700.0000,19135951332.0000,-195.1130,-4.5286,1.000000,1.4894
2007-11-23,4113.3090,4084.5770,4194.3420,4067.4090,4193.9800,1142511700.0000,14381578085.0000,80.6710,1.9612,1.000000,1.0948
2007-11-26,4193.9800,4238.5770,4266.9800,4148.7590,4151.8760,1403576800.0000,18122894909.0000,-42.1040,-1.0039,1.000000,1.3447
2007-11-27,4151.8760,4130.0980,4173.1950,4102.0060,4108.9510,1199554800.0000,15586627425.0000,-42.9250,-1.0339,1.000000,1.1492
2007-11-28,4108.9510,4118.4470,4154.9960,4057.7410,4078.0410,1148278400.0000,14520221985.0000,-30.9100,-0.7523,1.000000,1.0995
2007-11-29,4078.0410,4108.4420,4187.2290,4059.3710,4185.2670,1639897500.0000,20417786651.0000,107.2260,2.6294,1.000000,1.5701
2007-11-30,4185.2670,4189.2530,4196.6860,4113.4220,4122.9320,1551179800.0000,18993589650.0000,-62.3350,-1.4894,1.000000,1.4845
2007-12-03,4122.9320,4113.2050,4186.4830,4101.1040,4170.2630,1405232600.0000,17463673457.0000,47.3310,1.1480,1.000000,1.3442
2007-12-04,4170.2630,4174.7880,4209.0440,4174.7880,4194.0150,1396754300.0000,17243921718.0000,23.7520,0.5696,1.000000,1.3359
2007-12-05,4194.0150,4190.4760,4273.1340,4180.0600,4273.0450,1769960500.0000,22591827561.0000,79.0300,1.8844,1.000000,1.6916
2007-12-06,4273.0450,4281.8960,4292.9050,4251.7830,4291.0680,1589408100.0000,19762076193.0000,18.0230,0.4218,1.000000,1.5180
2007-12-07,4291.0680,4295.2930,4362.2200,4291.8740,4362.2200,1913081800.0000,23984106460.0000,71.1520,1.6581,1.000000,1.8245
2007-12-10,4362.2200,4304.7490,4484.1070,4288.5020,4483.8310,2775695900.0000,36162755980.0000,121.6110,2.7878,1.000000,2.6435
2007-12-11,4483.8310,4495.4970,4535.1450,4464.2400,4534.9370,2910164600.0000,36559593938.0000,51.1060,1.1398,1.000000,2.7716
2007-12-12,4534.9370,4520.9260,4573.5210,4497.6690,4544.6810,2566401700.0000,33000825331.0000,9.7440,0.2149,1.000000,2.4441
2007-12-13,4544.6810,4533.0880,4564.3630,4401.1340,4402.6360,2658376700.0000,34259145270.0000,-142.0450,-3.1255,1.000000,2.5308
2007-12-14,4402.6360,4359.8090,4499.5590,4331.3230,4499.5300,2230746500.0000,27328707409.0000,96.8940,2.2008,1.000000,2.1237
2007-12-17,4499.5300,4512.3760,4564.2490,4498.9600,4506.0420,2895440600.0000,37252860431.0000,6.5120,0.1447,1.000000,2.7559
2007-12-18,4506.0420,4489.4190,4531.2580,4453.7680,4467.8120,1789208300.0000,22403535572.0000,-38.2300,-0.8484,1.000000,1.7030
2007-12-19,4467.8120,4490.7670,4575.4130,4490.7670,4565.6220,2355673000.0000,30232579609.0000,97.8100,2.1892,1.000000,2.2417
2007-12-20,4565.6220,4576.0930,4627.6900,4567.7880,4621.3930,2355278800.0000,31128763798.0000,55.7710,1.2215,1.000000,2.2402
2007-12-21,4621.3930,4603.7630,4692.1200,4602.0950,4691.5330,2620085700.0000,34920877332.0000,70.1400,1.5177,1.000000,2.4913
2007-12-24,4691.5330,4724.1650,4810.5610,4724.0770,4772.6380,3484513800.0000,47242851591.0000,81.1050,1.7288,1.000000,3.3065
2007-12-25,4772.6380,4780.4670,4820.4300,4755.0070,4815.2090,2855699700.0000,39091380254.0000,42.5710,0.8920,1.000000,2.7093
2007-12-26,4815.2090,4829.5930,4912.8410,4829.5930,4912.8410,3082379900.0000,42780958571.0000,97.6320,2.0276,1.000000,2.9230
2007-12-27,4912.8410,4933.7310,4987.2110,4932.9190,4963.4530,3570187700.0000,50580048519.0000,50.6120,1.0302,1.000000,3.3784
2007-12-28,4963.4530,4972.0760,4984.2150,4927.6370,4947.6030,2980357100.0000,42722000359.0000,-15.8500,-0.3193,1.000000,2.8204
2008-01-02,4947.6030,4963.0520,5125.3230,4960.3540,5123.9340,3434591100.0000,50449935262.0000,176.3310,3.5640,1.000000,3.2512
2008-01-03,5123.9340,5129.0480,5241.5520,5110.5330,5230.7490,4198748300.0000,61752735574.0000,106.8150,2.0846,1.000000,3.9720
2008-01-04,5230.7490,5241.0890,5246.1070,5171.3960,5243.0320,3330859100.0000,50326511399.0000,12.2830,0.2348,1.000000,3.1510
2008-01-07,5243.0320,5237.9390,5358.5890,5222.2020,5347.8060,4040371300.0000,61298206812.0000,104.7740,1.9983,1.000000,3.8154
2008-01-08,5347.8060,5358.8060,5367.5420,5158.1210,5200.5520,4247288400.0000,63913950715.0000,-147.2540,-2.7535,1.000000,4.0090
2008-01-09,5200.5520,5176.2680,5356.4820,5167.3380,5356.4820,3482378500.0000,53189256553.0000,155.9300,2.9983,1.000000,3.2841
2008-01-10,5356.4820,5372.8200,5438.3080,5354.8580,5382.3260,4084967800.0000,62964595469.0000,25.8440,0.4825,1.000000,3.8489
2008-01-11,5382.3260,5385.9050,5392.2660,5290.7080,5376.7970,3494823500.0000,53937951638.0000,-5.5290,-0.1027,1.000000,3.2909
2008-01-14,5376.7970,5382.7340,5450.8870,5368.4840,5445.1020,3385086900.0000,53364316502.0000,68.3050,1.2704,1.000000,3.1845
2008-01-15,5445.1020,5451.6370,5495.3860,5418.1160,5487.0880,3688040400.0000,56818805065.0000,41.9860,0.7711,1.000000,3.4695
2008-01-16,5487.0880,5461.8780,5463.2000,5389.1520,5412.9110,3905999000.0000,58914563719.0000,-74.1770,-1.3518,1.000000,3.6723
2008-01-17,5412.9110,5380.8230,5467.1340,5106.9180,5270.9560,4293508800.0000,65264969756.0000,-141.9550,-2.6225,1.000000,4.0336
2008-01-18,5270.9560,5268.8950,5320.4540,5210.3590,5317.4480,3123822800.0000,44924736394.0000,46.4920,0.8820,1.000000,2.9305
2008-01-21,5317.4480,5331.6670,5343.8690,5078.5030,5097.2260,3546297200.0000,51894882654.0000,-220.2220,-4.1415,1.000000,3.3206
2008-01-22,5097.2260,4976.7900,4976.7900,4639.9590,4661.8260,4037446100.0000,56449829459.0000,-435.4000,-8.5419,1.000000,3.7785
2008-01-23,4661.8260,4662.7080,4912.4800,4624.9440,4912.0580,3819475700.0000,53676695806.0000,250.2320,5.3677,1.000000,3.5669
2008-01-24,4912.0580,4951.3760,5116.4890,4915.9700,5080.9260,4278003600.0000,62469663153.0000,168.8680,3.4378,1.000000,3.9909
2008-01-25,5080.9260,5081.3140,5146.8580,5054.0830,5096.6900,3890438300.0000,55478464938.0000,15.7640,0.3103,1.000000,3.6264
2008-01-28,5096.6900,5073.6280,5073.6280,4712.6130,4740.5010,3453456700.0000,46942144532.0000,-356.1890,-6.9886,1.000000,3.2171
2008-01-29,4740.5010,4757.1900,4888.7850,4720.6810,4840.6360,2374443300.0000,32685553624.0000,100.1350,2.1123,1.000000,2.2119
2008-01-30,4840.6360,4878.3990,4950.1810,4725.3870,4851.4260,2490447600.0000,35532424368.0000,10.7900,0.2229,1.000000,2.3197
2008-01-31,4851.4260,4839.4030,4868.3100,4661.5940,4663.4150,1856793500.0000,25737686732.0000,-188.0110,-3.8754,1.000000,1.7282
2008-02-01,4663.4150,4653.5380,4686.6040,4308.5200,4456.9270,2251366300.0000,29182544124.0000,-206.4880,-4.4278,1.000000,2.0952
2008-02-04,4456.9270,4570.1110,4821.0750,4570.1110,4820.3870,2130505300.0000,30008462373.0000,363.4600,8.1549,1.000000,1.9819
2008-02-05,4820.3870,4818.5420,4889.3780,4751.2250,4838.9950,2077392100.0000,30045273307.0000,18.6080,0.3860,1.000000,1.9324
2008-02-13,4838.9950,4798.5680,4884.6850,4749.1470,4813.5810,1558704000.0000,22130228358.0000,-25.4140,-0.5252,1.000000,1.4489
2008-02-14,4813.5810,4842.9430,4929.7710,4842.9430,4910.3580,1611346900.0000,22682971588.0000,96.7770,2.0105,1.000000,1.4975
2008-02-15,4910.3580,4884.3650,4886.0550,4800.6440,4886.0160,1916278000.0000,27277910131.0000,-24.3420,-0.4957,1.000000,1.7808
2008-02-18,4886.0160,4953.0260,5072.1130,4946.5110,5043.1440,2892275400.0000,43434994092.0000,157.1280,3.2159,1.000000,2.6855
2008-02-19,5043.1440,5054.6110,5137.8400,5026.5580,5133.3610,2882332500.0000,44280440446.0000,90.2170,1.7889,1.000000,2.6749
2008-02-20,5133.3610,5152.2810,5171.1790,5079.7720,5089.4390,3147715100.0000,47223512821.0000,-43.9220,-0.8556,1.000000,2.9200
2008-02-21,5089.4390,5068.0260,5184.1480,5022.6540,5153.6010,3155457900.0000,45714615643.0000,64.1620,1.2607,1.000000,2.9265
2008-02-22,5153.6010,5140.1220,5151.2920,4938.7300,5029.1980,3119916600.0000,44996819988.0000,-124.4030,-2.4139,1.000000,2.8929
2008-02-25,5029.1980,5038.6270,5068.9820,4856.4770,4869.6540,2673558900.0000,38440954693.0000,-159.5440,-3.1724,1.000000,2.4786
2008-02-26,4869.6540,4974.7080,5021.5970,4729.8500,4868.8140,2528759500.0000,36175484479.0000,-0.8400,-0.0173,1.000000,2.3437
2008-02-27,4868.8140,4880.1630,4977.3350,4854.1540,4977.3350,2377489800.0000,33616741929.0000,108.5210,2.2289,1.000000,2.1995
2008-02-28,4977.3350,4986.4430,5045.1090,4935.3030,4989.4120,2411761400.0000,34217372279.0000,12.0770,0.2426,1.000000,2.2312
2008-02-29,4989.4120,4984.3960,5058.1210,4976.1470,5057.6170,2539468800.0000,35684360370.0000,68.2050,1.3670,1.000000,2.3490
2008-03-03,5057.6170,5044.9410,5227.7910,5014.2830,5227.7320,3742256100.0000,54849829396.0000,170.1150,3.3635,1.000000,3.4576
2008-03-04,5227.7320,5246.4140,5279.2130,5177.7360,5192.5930,4316811500.0000,61366987342.0000,-35.1390,-0.6722,1.000000,3.9884
2008-03-05,5192.5930,5171.7830,5218.3010,5068.2000,5214.2380,3857930000.0000,54154742008.0000,21.6450,0.4168,1.000000,3.5556
2008-03-06,5214.2380,5229.7820,5296.2630,5220.3650,5223.8200,4475802000.0000,61389838208.0000,9.5820,0.1838,1.000000,4.1250
2008-03-07,5223.8200,5194.6590,5208.8950,5104.9160,5115.9160,2995378400.0000,41394179445.0000,-107.9040,-2.0656,1.000000,2.7598
2008-03-10,5115.9160,5081.1090,5084.3960,4915.4400,4948.3530,2385787900.0000,32774405284.0000,-167.5630,-3.2753,1.000000,2.1972
2008-03-11,4948.3530,4906.1440,5015.9320,4841.5570,5015.9320,2043951000.0000,28767618665.0000,67.5790,1.3657,1.000000,1.8822
2008-03-12,5015.9320,5095.9720,5122.5360,4880.7020,4881.0300,2253938100.0000,31739197667.0000,-134.9020,-2.6895,1.000000,2.0733
2008-03-13,4881.0300,4829.2360,4844.1770,4589.5080,4688.6790,2592477800.0000,34594935451.0000,-192.3510,-3.9408,1.000000,2.3839
2008-03-14,4688.6790,4665.8290,4718.1800,4598.1540,4662.3160,1657934500.0000,22264909248.0000,-26.3630,-0.5623,1.000000,1.5208
2008-03-17,4662.3160,4641.9210,4642.7300,4299.5590,4302.6140,2111284700.0000,27260819501.0000,-359.7020,-7.7151,1.000000,1.9326
2008-03-18,4302.6140,4237.3040,4327.3800,3926.4590,3986.3190,2433098000.0000,28577476932.0000,-316.2950,-7.3512,1.000000,2.2220
2008-03-19,3986.3190,4064.9960,4241.9420,3989.6360,4176.4860,2551731000.0000,31128103139.0000,190.1670,4.7705,1.000000,2.3304
2008-03-20,4176.4860,4112.7040,4394.7550,3956.0330,4347.7430,2842838600.0000,35722120781.0000,171.2570,4.1005,1.000000,2.5952
2008-03-21,4347.7430,4347.2730,4448.0640,4315.6750,4405.8560,2571735900.0000,34123921587.0000,58.1130,1.3366,1.000000,2.3477
2008-03-24,4405.8560,4459.5070,4489.4590,4312.7670,4314.5810,2575754800.0000,34855059111.0000,-91.2750,-2.0717,1.000000,2.3464
2008-03-25,4314.5810,4233.9510,4386.8360,4190.5430,4367.3410,2238657400.0000,28768189613.0000,52.7600,1.2228,1.000000,2.0350
2008-03-26,4367.3410,4383.7300,4446.5350,4317.0580,4352.0530,1945963700.0000,25137371148.0000,-15.2880,-0.3501,1.000000,1.7688
2008-03-27,4352.0530,4298.3870,4298.3870,4115.5230,4119.7850,2174819800.0000,26990109933.0000,-232.2680,-5.3370,1.000000,1.9769
2008-03-28,4119.7850,4072.0380,4248.3990,3948.8460,4241.4520,2307619900.0000,28526388848.0000,121.6670,2.9532,1.000000,2.0953
2008-03-31,4241.4520,4129.9280,4200.7630,4042.6210,4044.0980,1905310500.0000,23065525838.0000,-197.3540,-4.6530,1.000000,1.7242
2008-04-01,4044.0980,4024.4390,4070.1150,3695.5080,3704.2730,2275357500.0000,25402355873.0000,-339.8250,-8.4030,1.000000,2.0585
2008-04-02,3704.2730,3725.1880,3778.5730,3464.4060,3500.5220,2307609000.0000,24668683684.0000,-203.7510,-5.5004,1.000000,2.0871
2008-04-03,3500.5220,3469.7850,3631.5520,3392.0820,3588.7620,1893883900.0000,19956525481.0000,88.2400,2.5208,1.000000,1.7119
2008-04-07,3588.7620,3544.3100,3825.8490,3506.7850,3822.3710,2185472800.0000,24253262819.0000,233.6090,6.5095,1.000000,1.9736
2008-04-08,3822.3710,3832.9170,3941.2420,3806.2860,3908.8020,2515005700.0000,29602243565.0000,86.4310,2.2612,1.000000,2.2700
2008-04-09,3908.8020,3887.9920,3960.7670,3694.9620,3695.3060,2432022100.0000,28265407476.0000,-213.4960,-5.4619,1.000000,2.1940
2008-04-10,3695.3060,3639.6080,3803.6470,3614.7030,3803.4560,2071331200.0000,23532952026.0000,108.1500,2.9267,1.000000,1.8684
2008-04-11,3803.4560,3831.0430,3898.5140,3823.6710,3862.3630,1990794100.0000,23420528320.0000,58.9070,1.5488,1.000000,1.7944
2008-04-14,3862.3630,3778.6890,3779.2530,3597.0830,3607.2180,2082689800.0000,23299619350.0000,-255.1450,-6.6059,1.000000,1.8693
2008-04-15,3607.2180,3588.2340,3723.2670,3529.1790,3723.2670,1813773100.0000,20707523866.0000,116.0490,3.2171,1.000000,1.6280
2008-04-16,3723.2670,3717.1250,3732.7750,3612.5890,3633.6750,1741319400.0000,20461294489.0000,-89.5920,-2.4063,1.000000,1.5599
2008-04-17,3633.6750,3632.8250,3695.1700,3458.5260,3511.9140,1722470400.0000,18940609723.0000,-121.7610,-3.3509,1.000000,1.5417
2008-04-18,3511.9140,3483.8550,3495.0280,3333.1100,3338.2740,1673230700.0000,16896724230.0000,-173.6400,-4.9443,1.000000,1.4965
2008-04-21,3338.2740,3578.8000,3579.5770,3273.5780,3314.5060,2183780500.0000,23600276538.0000,-23.7680,-0.7120,1.000000,1.9450
2008-04-22,3314.5060,3264.6620,3281.4800,3093.6700,3266.3830,1905984900.0000,18575103607.0000,-48.1230,-1.4519,1.000000,1.6975
2008-04-23,3266.3830,3238.4600,3428.5550,3210.7510,3409.7740,2277804000.0000,23771158453.0000,143.3910,4.3899,1.000000,2.0256
2008-04-24,3409.7740,3692.5530,3726.8680,3603.9550,3723.0710,4708573100.0000,53152161606.0000,313.2970,9.1882,1.000000,4.1857
2008-04-25,3723.0710,3716.5080,3873.3320,3669.3570,3756.3300,4279201300.0000,49480398804.0000,33.2590,0.8933,1.000000,3.7879
2008-04-28,3756.3300,3696.9340,3779.5760,3667.5810,3729.5620,3077874100.0000,35977002390.0000,-26.7680,-0.7126,1.000000,2.7046
2008-04-29,3729.5620,3714.7880,3782.5240,3708.5850,3759.5450,2588578200.0000,29953849785.0000,29.9830,0.8039,1.000000,2.2693
2008-04-30,3759.5450,3771.1930,3910.4070,3771.1930,3903.1780,3779083100.0000,44088721717.0000,143.6330,3.8205,1.000000,3.2943
2008-05-05,3903.1780,3943.1980,4046.6750,3895.6440,4040.1590,3917236700.0000,47406394250.0000,136.9810,3.5095,1.000000,3.4147
2008-05-06,4040.1590,4015.5540,4086.4290,3969.9710,4024.9900,3984170000.0000,49186949739.0000,-15.1690,-0.3755,1.000000,3.4629
2008-05-07,4024.9900,4001.5920,4049.1120,3849.9840,3850.2260,3747052900.0000,45721667069.0000,-174.7640,-4.3420,1.000000,3.2543
2008-05-08,3850.2260,3805.3350,3985.1970,3796.5480,3985.1970,3182052800.0000,38157525489.0000,134.9710,3.5055,1.000000,2.7620
2008-05-09,3985.1970,4014.1650,4049.7840,3891.4910,3986.2400,3744927200.0000,46621563595.0000,1.0430,0.0262,1.000000,3.2395
2008-05-12,3986.2400,3926.0520,4110.7000,3893.3860,4069.1450,3769750400.0000,47384655478.0000,82.9050,2.0798,1.000000,3.2477
2008-05-13,4069.1450,3944.5430,4107.5880,3932.7140,4078.8770,4698103700.0000,57631081708.0000,9.7320,0.2392,1.000000,4.0348
2008-05-14,4078.8770,4076.8750,4171.2730,4076.8750,4168.4860,4368368200.0000,53809781855.0000,89.6090,2.1969,1.000000,3.7423
2008-05-15,4168.4860,4186.7460,4230.7660,4131.2520,4131.2520,3973506700.0000,48605174166.0000,-37.2340,-0.8932,1.000000,3.3972
2008-05-16,4131.2520,4126.6460,4160.4020,4005.0700,4071.9100,3065280800.0000,38114051057.0000,-59.3420,-1.4364,1.000000,2.6097
2008-05-19,4071.9100,4059.2830,4100.5630,4008.5720,4070.0490,2280592900.0000,28111691923.0000,-1.8610,-0.0457,1.000000,1.9373
2008-05-20,4070.0490,4070.7950,4098.6530,3792.1490,3813.9350,3128654600.0000,37105558243.0000,-256.1140,-6.2927,1.000000,2.6538
2008-05-21,3813.9350,3757.0590,3932.3000,3663.1990,3908.7720,3440060700.0000,38691318486.0000,94.8370,2.4866,1.000000,2.9180
2008-05-22,3908.7720,3866.7010,3958.4460,3834.5390,3871.5530,3141597500.0000,36601085526.0000,-37.2190,-0.9522,1.000000,2.6571
2008-05-23,3871.5530,3857.2210,3890.1610,3746.0130,3829.6450,2924549200.0000,31795254707.0000,-41.9080,-1.0825,1.000000,2.4736
2008-05-26,3829.6450,3804.2960,3812.3080,3726.7590,3728.7510,2832366900.0000,30756674708.0000,-100.8940,-2.6346,1.000000,2.3889
2008-05-27,3728.7510,3712.7620,3752.9620,3678.9970,3743.5390,2010865900.0000,21947586084.0000,14.7880,0.3966,1.000000,1.6929
2008-05-28,3743.5390,3749.6020,3864.8120,3730.7440,3847.2580,2352387500.0000,26996940955.0000,103.7190,2.7706,1.000000,1.9780
2008-05-29,3847.2580,3839.5440,3859.8480,3749.2160,3749.2160,2425829800.0000,27371564074.0000,-98.0420,-2.5484,1.000000,2.0375
2008-05-30,3749.2160,3744.2500,3781.3310,3695.2860,3755.6310,2134545800.0000,23616645129.0000,6.4150,0.1711,1.000000,1.7926
2008-06-02,3755.6310,3747.5880,3804.7860,3730.1380,3788.1530,2100802600.0000,23023909951.0000,32.5220,0.8660,1.000000,1.7595
2008-06-03,3788.1530,3789.0350,3804.5560,3741.4130,3771.0970,2260091700.0000,25389290266.0000,-17.0560,-0.4502,1.000000,1.8907
2008-06-04,3771.0970,3759.8750,3764.5650,3667.2650,3704.0780,2051803100.0000,22005987376.0000,-67.0190,-1.7772,1.000000,1.7159
2008-06-05,3704.0780,3690.8600,3705.4550,3639.8140,3657.4870,1722546700.0000,18761621311.0000,-46.5910,-1.2578,1.000000,1.4403
2008-06-06,3657.4870,3662.0540,3680.2680,3607.2420,3629.9230,1510607000.0000,16588569898.0000,-27.5640,-0.7536,1.000000,1.2554
2008-06-10,3629.9230,3487.0480,3487.0480,3297.9060,3312.7940,1887580800.0000,18965345607.0000,-317.1290,-8.7365,1.000000,1.5664
2008-06-11,3312.7940,3250.4390,3270.8530,3165.7040,3226.9230,2012634300.0000,19510480720.0000,-85.8710,-2.5921,1.000000,1.6680
2008-06-12,3226.9230,3209.9190,3244.5750,3125.0920,3197.5450,2000154000.0000,20144629067.0000,-29.3780,-0.9104,1.000000,1.6543
2008-06-13,3197.5450,3202.2640,3227.4810,3042.4990,3045.1050,1758687400.0000,16820473252.0000,-152.4400,-4.7674,1.000000,1.4546
2008-06-16,3045.1050,3041.6950,3076.4410,2926.7070,2977.8180,1578075800.0000,14351479591.0000,-67.2870,-2.2097,1.000000,1.3035
2008-06-17,2977.8180,2974.0880,3005.7870,2776.8490,2791.2890,1851296700.0000,16090491275.0000,-186.5290,-6.2639,1.000000,1.5288
