,沪深300,,,,,,,,,,
,000300.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2019-06-14,3685.3933,3690.4763,3709.6521,3650.9096,3654.8799,10181700400.0000,116584260575.0000,-30.5134,-0.8280,1.000000,0.3721
2019-06-17,3654.8799,3654.4433,3683.7743,3645.4982,3654.8248,7297667800.0000,93092581298.0000,-0.0551,-0.0015,1.000000,0.2702
2019-06-18,3654.8248,3661.1299,3675.6452,3638.7800,3667.6185,7069226600.0000,89472839848.0000,12.7937,0.3501,1.000000,0.2616
2019-06-19,3667.6185,3761.3381,3771.3470,3715.1331,3715.9381,12559571500.0000,172574177792.0000,48.3196,1.3175,1.000000,0.4649
2019-06-20,3715.9381,3718.9416,3845.7912,3717.1857,3828.5183,16887207300.0000,227726981966.0000,112.5802,3.0297,1.000000,0.6247
2019-06-21,3828.5183,3832.7321,3856.0856,3817.3068,3833.9383,15363515500.0000,199961617616.0000,5.4200,0.1416,1.000000,0.5682
2019-06-24,3833.9383,3836.3051,3853.5452,3819.7692,3841.2659,10008462100.0000,143644731704.0000,7.3276,0.1911,1.000000,0.3702
2019-06-25,3841.2659,3837.4259,3838.0578,3755.0099,3801.3098,12407591200.0000,169358793347.0000,-39.9561,-1.0402,1.000000,0.4589
2019-06-26,3801.3098,3779.5125,3809.7580,3771.7164,3794.3310,8182028300.0000,112106859022.0000,-6.9788,-0.1836,1.000000,0.3026
2019-06-27,3794.3310,3807.5376,3854.0801,3805.8328,3834.8172,10531635800.0000,156483418190.0000,40.4862,1.0670,1.000000,0.3895
2019-06-28,3834.8172,3832.0599,3835.2326,3803.0546,3825.5873,8476613900.0000,116512050674.0000,-9.2299,-0.2407,1.000000,0.3131
2019-07-01,3825.5873,3899.3313,3936.6680,3886.9090,3935.8116,15837034000.0000,217470251111.0000,110.2243,2.8812,1.000000,0.5848
2019-07-02,3935.8116,3931.0486,3942.4257,3918.9378,3937.1691,13186349600.0000,173997045123.0000,1.3575,0.0345,1.000000,0.4859
2019-07-03,3937.1691,3927.4365,3927.4365,3878.8405,3893.5341,11199260300.0000,163145730935.0000,-43.6350,-1.1083,1.000000,0.4127
2019-07-04,3893.5341,3895.1978,3906.8894,3854.6930,3873.1019,9934225600.0000,142669255177.0000,-20.4322,-0.5248,1.000000,0.3659
2019-07-05,3873.1019,3875.3736,3900.3095,3857.9280,3893.2025,7400652700.0000,116236522103.0000,20.1006,0.5190,1.000000,0.2725
2019-07-08,3893.2025,3875.7547,3875.7547,3775.0259,3802.7897,10953908600.0000,147198419380.0000,-90.4128,-2.3223,1.000000,0.4033
2019-07-09,3802.7897,3798.0954,3811.0993,3774.7641,3793.1297,7484273200.0000,113147602951.0000,-9.6600,-0.2540,1.000000,0.2755
2019-07-10,3793.1297,3807.9497,3810.3960,3774.2304,3786.7390,7283394800.0000,101355477030.0000,-6.3907,-0.1685,1.000000,0.2681
2019-07-11,3786.7390,3806.1855,3830.7387,3774.4137,3785.2210,7531196500.0000,113674616215.0000,-1.5180,-0.0401,1.000000,0.2772
2019-07-12,3785.2210,3783.0733,3820.2354,3774.5224,3808.7311,7546596700.0000,107007923971.0000,23.5101,0.6211,1.000000,0.2778
2019-07-15,3808.7311,3792.6409,3844.8683,3745.8549,3824.1878,10120522200.0000,142493046610.0000,15.4567,0.4058,1.000000,0.3725
2019-07-16,3824.1878,3819.2474,3828.3256,3799.8665,3806.8449,8073095200.0000,108449682784.0000,-17.3429,-0.4535,1.000000,0.2972
2019-07-17,3806.8449,3800.1064,3820.2713,3787.8973,3804.6384,9518388500.0000,116766781138.0000,-2.2065,-0.0580,1.000000,0.3503
2019-07-18,3804.6384,3793.1893,3793.3916,3767.9958,3768.4019,8749644500.0000,111669365488.0000,-36.2365,-0.9524,1.000000,0.3220
2019-07-19,3768.4019,3787.5079,3828.1514,3787.5079,3807.9551,8808614900.0000,117797528166.0000,39.5532,1.0496,1.000000,0.3242
2019-07-22,3807.9551,3813.5022,3816.5387,3765.4428,3781.6832,9210137700.0000,117810448146.0000,-26.2719,-0.6899,1.000000,0.3389
2019-07-23,3781.6832,3783.5411,3792.9647,3768.7614,3789.9135,7131334600.0000,103866608769.0000,8.2303,0.2176,1.000000,0.2624
2019-07-24,3789.9135,3803.5867,3840.0579,3803.5738,3819.8325,9094068400.0000,129940587223.0000,29.9190,0.7894,1.000000,0.3347
2019-07-25,3819.8325,3821.3898,3851.0665,3812.9532,3851.0665,9374041700.0000,125899502555.0000,31.2340,0.8177,1.000000,0.3450
2019-07-26,3851.0665,3835.2281,3863.5878,3832.5223,3858.5688,8325930000.0000,110929728704.0000,7.5023,0.1948,1.000000,0.3064
2019-07-29,3858.5688,3857.9394,3862.7467,3842.4260,3854.2704,8481437000.0000,111679108840.0000,-4.2984,-0.1114,1.000000,0.3121
2019-07-30,3854.2704,3861.5698,3890.7298,3861.5698,3870.3176,9412395500.0000,120480280020.0000,16.0472,0.4163,1.000000,0.3464
2019-07-31,3870.3176,3856.7450,3856.7450,3830.0914,3835.3589,8215115500.0000,111083892777.0000,-34.9587,-0.9033,1.000000,0.3022
2019-08-01,3835.3589,3819.3242,3831.2641,3791.5460,3803.4694,8411418000.0000,117649163850.0000,-31.8895,-0.8315,1.000000,0.3094
2019-08-02,3803.4694,3729.1309,3754.5326,3720.0584,3747.4379,10833589700.0000,141874787569.0000,-56.0315,-1.4732,1.000000,0.3975
2019-08-05,3747.4379,3724.4097,3739.5031,3675.6884,3675.6884,10132598100.0000,133061101376.0000,-71.7495,-1.9146,1.000000,0.3718
2019-08-06,3675.6884,3609.1118,3649.8953,3575.8626,3636.3289,12983387100.0000,167267479639.0000,-39.3595,-1.0708,1.000000,0.4764
2019-08-07,3636.3289,3654.6323,3659.0778,3621.4310,3621.4310,8423871600.0000,108667668030.0000,-14.8979,-0.4097,1.000000,0.3091
2019-08-08,3621.4310,3651.3571,3675.4603,3646.9386,3669.2936,8845770700.0000,114981616121.0000,47.8626,1.3216,1.000000,0.3246
2019-08-09,3669.2936,3686.7493,3689.1774,3628.1163,3633.5296,8529558000.0000,116355689959.0000,-35.7640,-0.9747,1.000000,0.3127
2019-08-12,3633.5296,3647.8661,3699.1047,3643.3161,3699.1047,8208305600.0000,121129345184.0000,65.5751,1.8047,1.000000,0.3009
2019-08-13,3699.1047,3675.5868,3686.4302,3658.0126,3665.7515,7650030200.0000,103764319441.0000,-33.3532,-0.9017,1.000000,0.2803
2019-08-14,3665.7515,3712.0657,3717.5579,3680.6086,3682.4015,9120259000.0000,128301671073.0000,16.6500,0.4542,1.000000,0.3342
2019-08-15,3682.4015,3618.0092,3694.2985,3612.1108,3694.0006,8859883200.0000,119241082583.0000,11.5991,0.3150,1.000000,0.3247
2019-08-16,3694.0006,3697.9407,3738.0964,3687.0751,3710.5386,8831916900.0000,132696910341.0000,16.5380,0.4477,1.000000,0.3235
2019-08-19,3710.5386,3736.0344,3791.0946,3720.6894,3791.0946,13932701300.0000,195448939476.0000,80.5560,2.1710,1.000000,0.5102
2019-08-20,3791.0946,3786.0260,3799.8977,3778.7306,3787.7324,10860208800.0000,149115340695.0000,-3.3622,-0.0887,1.000000,0.3977
2019-08-21,3787.7324,3778.3091,3792.5955,3775.4474,3781.7579,8229988000.0000,121688505095.0000,-5.9745,-0.1577,1.000000,0.3013
2019-08-22,3781.7579,3793.8552,3797.3290,3771.2048,3793.5061,8580779200.0000,120708136081.0000,11.7482,0.3107,1.000000,0.3141
2019-08-23,3793.5061,3796.8821,3829.3607,3788.0345,3820.8638,8795458300.0000,137802154001.0000,27.3577,0.7212,1.000000,0.3218
2019-08-26,3820.8638,3756.3618,3778.8665,3753.1646,3765.9105,9385926900.0000,142350985497.0000,-54.9533,-1.4382,1.000000,0.3434
2019-08-27,3765.9105,3791.4587,3848.2358,3790.8730,3816.9459,12473147800.0000,181748784079.0000,51.0354,1.3552,1.000000,0.4564
2019-08-28,3816.9459,3818.8125,3822.5883,3790.1384,3802.5844,8875081200.0000,137667277244.0000,-14.3615,-0.3763,1.000000,0.3248
2019-08-29,3802.5844,3805.4940,3808.5954,3774.3968,3790.1867,8408338700.0000,126475676638.0000,-12.3977,-0.3260,1.000000,0.3077
2019-08-30,3790.1867,3816.6780,3828.9698,3778.9189,3799.5863,9669515000.0000,152408668676.0000,9.3996,0.2480,1.000000,0.3538
2019-09-02,3799.5863,3803.6890,3855.7768,3799.8166,3848.3198,11028934900.0000,164994458613.0000,48.7335,1.2826,1.000000,0.4036
2019-09-03,3848.3198,3852.5794,3856.6813,3833.7571,3853.6106,9771463100.0000,146270633849.0000,5.2908,0.1375,1.000000,0.3576
2019-09-04,3853.6106,3848.6483,3886.0012,3846.4215,3886.0012,12662861500.0000,176839744819.0000,32.3906,0.8405,1.000000,0.4634
2019-09-05,3886.0012,3909.2087,3970.0038,3909.2087,3925.3230,18165623100.0000,244681225481.0000,39.3218,1.0119,1.000000,0.6648
2019-09-06,3925.3230,3946.6854,3948.5397,3922.3361,3948.5075,12188237600.0000,181718270031.0000,23.1845,0.5906,1.000000,0.4460
2019-09-09,3948.5075,3980.9577,3985.2390,3954.8755,3972.9484,14680975400.0000,209545387191.0000,24.4409,0.6190,1.000000,0.5373
2019-09-10,3972.9484,3976.8697,3976.9225,3938.7441,3959.2650,13088938600.0000,184494349874.0000,-13.6834,-0.3444,1.000000,0.4790
2019-09-11,3959.2650,3969.6757,3971.2237,3922.9531,3930.0999,13159487500.0000,190165007512.0000,-29.1651,-0.7366,1.000000,0.4816
2019-09-12,3930.0999,3944.6917,3975.9311,3933.4366,3972.3799,11024127300.0000,156750653138.0000,42.2800,1.0758,1.000000,0.4034
2019-09-16,3972.3799,3981.3616,3982.2040,3943.3734,3957.7154,11025980500.0000,154736552348.0000,-14.6645,-0.3692,1.000000,0.4035
2019-09-17,3957.7154,3947.1577,3947.1577,3879.4852,3891.2208,11369431700.0000,154899299888.0000,-66.4946,-1.6801,1.000000,0.4158
2019-09-18,3891.2208,3902.9947,3923.1462,3902.5109,3910.0837,8205615200.0000,130159557672.0000,18.8629,0.4848,1.000000,0.3001
2019-09-19,3910.0837,3923.9631,3924.3823,3897.0666,3924.3823,8598423800.0000,127421791159.0000,14.2986,0.3657,1.000000,0.3145
2019-09-20,3924.3823,3933.4594,3942.2240,3921.4124,3935.6511,10345595500.0000,153162588495.0000,11.2688,0.2871,1.000000,0.3782
2019-09-23,3935.6511,3925.1858,3925.1858,3868.2140,3890.6616,9403622500.0000,139223506453.0000,-44.9895,-1.1431,1.000000,0.3437
2019-09-24,3890.6616,3895.8661,3927.0115,3886.1404,3901.0758,8778323000.0000,142341399679.0000,10.4142,0.2677,1.000000,0.3209
2019-09-25,3901.0758,3887.5548,3889.8390,3867.2277,3870.9837,8952083500.0000,133224463638.0000,-30.0921,-0.7714,1.000000,0.3272
2019-09-26,3870.9837,3884.7022,3890.7452,3840.2472,3841.1388,10269830100.0000,150806750013.0000,-29.8449,-0.7710,1.000000,0.3755
2019-09-27,3841.1388,3843.4584,3859.5003,3832.2466,3852.6534,7400394700.0000,109130484004.0000,11.5146,0.2998,1.000000,0.2705
2019-09-30,3852.6534,3842.0741,3857.2319,3813.5491,3814.5282,6593131300.0000,100487271138.0000,-38.1252,-0.9896,1.000000,0.2408
2019-10-08,3814.5282,3818.5894,3861.6429,3818.5894,3837.6791,7665786000.0000,118365682515.0000,23.1509,0.6069,1.000000,0.2799
2019-10-09,3837.6791,3822.6068,3845.3403,3805.0671,3843.2392,7585451200.0000,112406207028.0000,5.5601,0.1449,1.000000,0.2770
2019-10-10,3843.2392,3838.4865,3877.1420,3829.4328,3874.6391,7922269400.0000,127474042853.0000,31.3999,0.8170,1.000000,0.2893
2019-10-11,3874.6391,3885.5198,3922.3694,3868.8417,3911.7253,9341257700.0000,139817298256.0000,37.0862,0.9572,1.000000,0.3411
2019-10-14,3911.7253,3944.8593,3983.8117,3934.7325,3953.2411,12239361100.0000,167857131154.0000,41.5158,1.0613,1.000000,0.4469
2019-10-15,3953.2411,3953.1645,3953.1645,3928.1510,3936.2498,8527394900.0000,125117107011.0000,-16.9913,-0.4298,1.000000,0.3112
2019-10-16,3936.2498,3939.2760,3964.0456,3919.0169,3922.6854,8322970700.0000,128558533503.0000,-13.5644,-0.3446,1.000000,0.3037
2019-10-17,3922.6854,3929.3860,3935.8123,3913.9173,3925.2216,6486374500.0000,99991850409.0000,2.5362,0.0647,1.000000,0.2367
2019-10-18,3925.2216,3935.4199,3940.5409,3864.9652,3869.3777,8232114000.0000,122186927130.0000,-55.8439,-1.4227,1.000000,0.3004
2019-10-21,3869.3777,3865.3436,3884.7447,3856.0374,3880.8398,7418291800.0000,110858235839.0000,11.4621,0.2962,1.000000,0.2705
2019-10-22,3880.8398,3896.3149,3897.4352,3870.5486,3895.8809,6891856600.0000,102843371161.0000,15.0411,0.3876,1.000000,0.2513
2019-10-23,3895.8809,3892.6766,3901.4243,3862.1965,3871.0848,7019862500.0000,99733598353.0000,-24.7961,-0.6365,1.000000,0.2560
2019-10-24,3871.0848,3877.9239,3890.1955,3852.5828,3870.6678,7133457500.0000,105096951647.0000,-0.4170,-0.0108,1.000000,0.2601
2019-10-25,3870.6678,3871.7687,3899.7223,3849.0337,3896.7923,7745362000.0000,126677483957.0000,26.1245,0.6749,1.000000,0.2824
2019-10-28,3896.7923,3904.9824,3927.7959,3897.8175,3926.5850,9740602000.0000,150762201737.0000,29.7927,0.7645,1.000000,0.3547
2019-10-29,3926.5850,3929.7077,3932.3745,3910.2260,3910.2260,8225707500.0000,139611420266.0000,-16.3590,-0.4166,1.000000,0.2995
2019-10-30,3910.2260,3904.7172,3908.0999,3883.4468,3891.2255,7787292300.0000,122610501731.0000,-19.0005,-0.4859,1.000000,0.2836
2019-10-31,3891.2255,3906.8593,3907.1505,3878.8757,3886.7519,8671453900.0000,135012425539.0000,-4.4736,-0.1150,1.000000,0.3158
2019-11-01,3886.7519,3883.8084,3956.0797,3876.4164,3952.3872,10068961200.0000,151471061323.0000,65.6353,1.6887,1.000000,0.3667
2019-11-04,3952.3872,3964.0052,3985.3573,3964.0052,3978.1216,10419385500.0000,154485361812.0000,25.7344,0.6511,1.000000,0.3794
2019-11-05,3978.1216,3982.1155,4030.6381,3970.8664,4002.8128,11291188000.0000,163317856089.0000,24.6912,0.6207,1.000000,0.4112
2019-11-06,4002.8128,4006.3270,4007.5012,3973.7762,3984.8816,9731295200.0000,139859763470.0000,-17.9312,-0.4480,1.000000,0.3544
2019-11-07,3984.8816,3984.5529,4005.3829,3975.5475,3991.8749,8725489800.0000,117751554347.0000,6.9933,0.1755,1.000000,0.3177
2019-11-08,3991.8749,4017.6742,4022.0362,3971.5726,3973.0107,9710694800.0000,139026673427.0000,-18.8642,-0.4726,1.000000,0.3536
2019-11-11,3973.0107,3948.6186,3948.6186,3897.5504,3902.9783,9415562100.0000,130330082289.0000,-70.0324,-1.7627,1.000000,0.3428
2019-11-12,3902.9783,3905.9584,3914.8821,3877.7397,3903.6888,7654306900.0000,108828235839.0000,0.7105,0.0182,1.000000,0.2787
2019-11-13,3903.6888,3905.2831,3908.4196,3882.4314,3899.9815,7674907800.0000,112057146508.0000,-3.7073,-0.0950,1.000000,0.2795
2019-11-14,3899.9815,3905.9284,3916.9459,3895.1415,3905.8570,8700844600.0000,119791566839.0000,5.8755,0.1507,1.000000,0.3168
2019-11-15,3905.8570,3908.4891,3915.1049,3877.0892,3877.0892,8373091700.0000,115423020917.0000,-28.7678,-0.7365,1.000000,0.3049
2019-11-18,3877.0892,3874.4405,3913.1029,3868.3166,3907.9291,7664599300.0000,107085819889.0000,30.8399,0.7954,1.000000,0.2779
2019-11-19,3907.9291,3904.0996,3947.0392,3902.3776,3947.0392,8216102500.0000,123227172612.0000,39.1101,1.0008,1.000000,0.2979
2019-11-20,3947.0392,3940.1344,3943.2273,3901.9865,3907.8641,7681533300.0000,118003062733.0000,-39.1751,-0.9925,1.000000,0.2782
2019-11-21,3907.8641,3894.5390,3901.8262,3875.9682,3889.5980,6913053800.0000,104147769298.0000,-18.2661,-0.4674,1.000000,0.2504
2019-11-22,3889.5980,3894.1742,3918.8385,3833.5033,3849.9948,9104263900.0000,146981162090.0000,-39.6032,-1.0182,1.000000,0.3298
2019-11-25,3849.9948,3850.9660,3878.2507,3839.4201,3878.2061,10606628900.0000,140851076272.0000,28.2113,0.7328,1.000000,0.3842
2019-11-26,3878.2061,3893.4349,3899.1097,3869.5948,3891.6533,11151353700.0000,140213633065.0000,13.4472,0.3467,1.000000,0.4043
2019-11-27,3891.6533,3883.4290,3889.9783,3862.7011,3875.6186,7643730500.0000,107238822033.0000,-16.0347,-0.4120,1.000000,0.2771
2019-11-28,3875.6186,3877.9012,3887.6903,3852.0105,3862.3029,6523011900.0000,87081788912.0000,-13.3157,-0.3436,1.000000,0.2365
2019-11-29,3862.3029,3857.1883,3861.6584,3804.8291,3828.6706,7414433100.0000,116200556869.0000,-33.6323,-0.8708,1.000000,0.2686
2019-12-02,3828.6706,3835.5128,3854.7509,3829.3126,3836.0589,7741217300.0000,109992592541.0000,7.3883,0.1930,1.000000,0.2804
2019-12-03,3836.0589,3829.2120,3851.1205,3811.6281,3851.0873,7361124000.0000,108703714965.0000,15.0284,0.3918,1.000000,0.2666
2019-12-04,3851.0873,3841.6627,3852.9922,3831.0747,3849.8190,7968338500.0000,109646342796.0000,-1.2683,-0.0329,1.000000,0.2886
2019-12-05,3849.8190,3863.6086,3883.4031,3859.8223,3879.3638,8905119300.0000,129357592812.0000,29.5448,0.7674,1.000000,0.3226
2019-12-06,3879.3638,3885.0582,3902.3853,3878.7002,3902.3853,7864888700.0000,116424775802.0000,23.0215,0.5934,1.000000,0.2849
2019-12-09,3902.3853,3909.5297,3911.9682,3885.2507,3895.4468,9535380600.0000,130873098246.0000,-6.9385,-0.1778,1.000000,0.3454
2019-12-10,3895.4468,3886.4440,3900.9590,3882.0877,3900.3843,8626292800.0000,121118412751.0000,4.9375,0.1268,1.000000,0.3124
2019-12-11,3900.3843,3907.1592,3909.3854,3890.3410,3902.7492,9976548000.0000,127690403434.0000,2.3649,0.0606,1.000000,0.3613
2019-12-12,3902.7492,3908.4537,3908.4537,3886.1188,3891.0242,8470833000.0000,117874313734.0000,-11.7250,-0.3004,1.000000,0.3068
2019-12-13,3891.0242,3928.0044,3969.4568,3925.2757,3968.2211,14857134900.0000,201018885799.0000,77.1969,1.9840,1.000000,0.5381
2019-12-16,3968.2211,3970.7092,3987.5866,3953.5126,3987.5464,14848667000.0000,202154895254.0000,19.3253,0.4870,1.000000,0.5421
2019-12-17,3987.5464,3987.7426,4067.1355,3984.5193,4041.7996,20116293700.0000,251637865288.0000,54.2532,1.3606,1.000000,0.7344
2019-12-18,4041.7996,4039.7240,4057.6400,4025.3433,4032.7826,15135176400.0000,197620207485.0000,-9.0170,-0.2231,1.000000,0.5525
2019-12-19,4032.7826,4034.6159,4038.5435,4014.8951,4027.1495,11790055800.0000,152553809117.0000,-5.6331,-0.1397,1.000000,0.4304
2019-12-20,4027.1495,4032.1519,4046.7261,4014.9296,4017.2527,12126766200.0000,158460232417.0000,-9.8968,-0.2458,1.000000,0.4629
2019-12-23,4017.2527,4014.6929,4032.1721,3964.3798,3967.0962,12281624600.0000,162048261474.0000,-50.1565,-1.2485,1.000000,0.4483
2019-12-24,3967.0962,3971.5600,3994.5092,3963.6653,3992.9581,9598904500.0000,122499163329.0000,25.8619,0.6519,1.000000,0.3502
2019-12-25,3992.9581,3988.6574,4000.5556,3976.3559,3990.8671,9493889000.0000,131896466969.0000,-2.0910,-0.0524,1.000000,0.3464
2019-12-26,3990.8671,3993.6686,4025.9879,3993.5413,4025.9879,10886064000.0000,140814968243.0000,35.1208,0.8800,1.000000,0.3972
2019-12-27,4025.9879,4029.2454,4066.7964,4019.7223,4022.0278,15092641100.0000,195090417042.0000,-3.9601,-0.0984,1.000000,0.5503
2019-12-30,4022.0278,4015.5195,4083.6901,4001.4951,4081.6334,15597148800.0000,216814660017.0000,59.6056,1.4820,1.000000,0.5686
2019-12-31,4081.6334,4077.7519,4098.1444,4069.0086,4096.5821,12326425800.0000,173119348510.0000,14.9487,0.3662,1.000000,0.4493
2020-01-02,4096.5821,4121.3487,4172.6555,4121.3487,4152.2408,18211677200.0000,270105532028.0000,55.6587,1.3587,1.000000,0.6638
2020-01-03,4152.2408,4161.2185,4164.2989,4131.8640,4144.9649,14282624400.0000,215216288331.0000,-7.2759,-0.1752,1.000000,0.5205
2020-01-06,4144.9649,4120.5211,4170.6384,4102.3796,4129.2954,17530995300.0000,250182071294.0000,-15.6695,-0.3780,1.000000,0.6389
2020-01-07,4129.2954,4137.4019,4161.2504,4135.0972,4160.2274,13948903100.0000,196389059715.0000,30.9320,0.7491,1.000000,0.5083
2020-01-08,4160.2274,4139.6315,4149.8130,4101.9801,4112.3172,16758585000.0000,212406263857.0000,-47.9102,-1.1516,1.000000,0.6107
2020-01-09,4112.3172,4145.5345,4165.6574,4143.5920,4164.3697,13688632400.0000,200150352942.0000,52.0525,1.2658,1.000000,0.4988
2020-01-10,4164.3697,4177.5777,4180.9771,4148.4817,4163.1849,11303171900.0000,177827413709.0000,-1.1848,-0.0285,1.000000,0.4119
2020-01-13,4163.1849,4166.9254,4203.9883,4148.6007,4203.9883,11969198200.0000,199795489709.0000,40.8034,0.9801,1.000000,0.4362
2020-01-14,4203.9883,4215.1578,4223.5078,4188.0809,4189.8862,12932078300.0000,196221263396.0000,-14.1021,-0.3354,1.000000,0.4712
2020-01-15,4189.8862,4186.8810,4193.8686,4150.8799,4166.7344,10463313600.0000,163081930622.0000,-23.1518,-0.5526,1.000000,0.3813
2020-01-16,4166.7344,4174.8172,4175.2938,4142.1795,4149.0434,10026764200.0000,156242505812.0000,-17.6910,-0.4246,1.000000,0.3654
2020-01-17,4149.0434,4162.1939,4177.0282,4141.6448,4154.8530,9872568200.0000,166591591594.0000,5.8096,0.1400,1.000000,0.3596
2020-01-20,4154.8530,4170.7365,4185.9629,4149.4879,4185.8304,12240914700.0000,202692287442.0000,30.9774,0.7456,1.000000,0.4449
2020-01-21,4185.8304,4165.0203,4165.0203,4113.3251,4114.3085,13052750700.0000,204586880494.0000,-71.5219,-1.7087,1.000000,0.4741
2020-01-22,4114.3085,4093.8009,4141.1772,4046.4866,4131.9311,12675876300.0000,208136150792.0000,17.6226,0.4283,1.000000,0.4604
2020-01-23,4131.9311,4093.3229,4103.5244,3972.3933,4003.9013,16035760300.0000,250409357701.0000,-128.0298,-3.0985,1.000000,0.5808
2020-02-03,4003.9013,3639.9089,3732.1572,3639.9089,3688.3578,15755964700.0000,243303105386.0000,-315.5435,-7.8809,1.000000,0.5704
2020-02-04,3688.3578,3652.0035,3786.8629,3652.0035,3785.6376,21393332800.0000,298165767621.0000,97.2798,2.6375,1.000000,0.7745
2020-02-05,3785.6376,3801.0990,3866.0108,3781.6130,3828.5272,17492552400.0000,264042920866.0000,42.8896,1.1330,1.000000,0.6333
2020-02-06,3828.5272,3841.7537,3914.9150,3806.9601,3899.7751,17646223500.0000,262820088452.0000,71.2479,1.8610,1.000000,0.6389
2020-02-07,3899.7751,3879.5531,3899.8837,3849.7127,3899.8693,15173175900.0000,237508816256.0000,0.0942,0.0024,1.000000,0.5493
2020-02-10,3899.8693,3872.3738,3920.1667,3861.0066,3916.0052,14840696900.0000,229625441896.0000,16.1359,0.4138,1.000000,0.5373
2020-02-11,3916.0052,3926.4204,3970.5221,3915.7077,3952.4643,14344167400.0000,219307119361.0000,36.4591,0.9310,1.000000,0.5193
2020-02-12,3952.4643,3945.6663,3984.4325,3940.6667,3984.4325,12671032100.0000,200776706550.0000,31.9682,0.8088,1.000000,0.4587
2020-02-13,3984.4325,3985.8757,3999.5495,3950.1422,3959.9188,14500184300.0000,228605964793.0000,-24.5137,-0.6152,1.000000,0.5249
2020-02-14,3959.9188,3954.2340,4001.5627,3954.0233,3987.7342,14323980300.0000,222895073625.0000,27.8154,0.7024,1.000000,0.5185
2020-02-17,3987.7342,3999.6511,4077.4464,3999.6511,4077.4241,18277896900.0000,273067817278.0000,89.6899,2.2491,1.000000,0.6605
2020-02-18,4077.4241,4069.8315,4076.3880,4027.7859,4057.5108,16323622000.0000,242552517334.0000,-19.9133,-0.4884,1.000000,0.5898
2020-02-19,4057.5108,4049.5862,4085.1704,4042.8451,4051.3107,16904644100.0000,257554535730.0000,-6.2001,-0.1528,1.000000,0.6107
2020-02-20,4051.3107,4062.8968,4148.5287,4055.8105,4144.6561,21223262400.0000,310835589162.0000,93.3454,2.3041,1.000000,0.7668
2020-02-21,4144.6561,4134.8747,4184.4379,4130.1677,4149.4903,21721360400.0000,326564003559.0000,4.8342,0.1166,1.000000,0.7848
