date,DJI_GI,IXIC_GI,SPX_GI,TY_CBT,hs300
2011-11-14,12078.98,2657.22,1251.78,130.4531,2528.714
2011-11-15,12096.16,2686.2,1257.81,130.3281,2529.761
2011-11-16,11905.59,2639.61,1236.91,130.5,2466.959
2011-11-17,11770.73,2587.99,1216.13,130.8281,2463.046
2011-11-18,11796.16,2572.5,1215.65,130.2969,2416.562
2011-11-21,11547.31,2523.14,1192.98,130.5781,2415.13
2011-11-22,11493.72,2521.28,1188.04,130.7969,2412.625
2011-11-23,11257.55,2460.08,1161.79,131.2188,2395.065
2011-11-24,11257.55,2460.08,1161.79,131.2188,2397.554
2011-11-25,11231.78,2441.51,1158.67,130.6563,2380.224
2011-11-28,11523.01,2527.34,1192.55,130.7188,2383.034
2011-11-29,11555.63,2515.51,1195.19,129.7344,2412.393
2011-11-30,12045.68,2620.34,1246.96,129.3438,2333.414
2011-12-01,12020.03,2626.2,1244.58,129.1406,2386.86
2011-12-02,12019.42,2626.93,1244.28,129.6719,2360.664
2011-12-05,12097.83,2655.76,1257.08,129.5625,2333.229
2011-12-06,12150.13,2649.56,1258.47,129.3281,2325.905
2011-12-07,12196.37,2649.21,1261.01,129.9688,2332.73
2011-12-08,11997.7,2596.38,1234.35,130.375,2329.82
2011-12-09,12184.26,2646.85,1255.19,129.8438,2315.27
2011-12-12,12021.39,2612.26,1236.47,130.2031,2291.545
2011-12-13,11954.94,2579.27,1225.73,130.4844,2248.59
2011-12-14,11823.48,2539.31,1211.82,130.8125,2228.525
2011-12-15,11868.81,2541.01,1215.75,130.7188,2180.895
2011-12-16,11866.39,2555.33,1219.66,131.1719,2224.84
2011-12-19,11766.26,2523.14,1205.35,131.3281,2218.235
2011-12-20,12103.58,2603.73,1241.3,130.625,2215.93
2011-12-21,12107.74,2577.97,1243.72,130.4219,2191.148
2011-12-22,12169.65,2599.45,1254.0,130.4531,2186.297
2011-12-23,12294.0,2618.64,1265.33,129.8594,2204.784
2011-12-26,12294.0,2618.64,1265.33,129.8594,2190.11
2011-12-27,12291.35,2625.2,1265.43,129.9531,2166.205
2011-12-28,12151.41,2589.98,1249.64,130.7031,2170.013
2011-12-29,12287.04,2613.74,1263.02,130.8438,2173.561
2011-12-30,12217.56,2605.15,1257.6,131.125,2199.417
2012-01-04,12418.42,2648.36,1277.3,130.3906,2169.39
2012-01-05,12415.7,2669.86,1281.06,130.5,2148.452
2012-01-06,12359.92,2674.22,1277.81,130.75,2163.395
2012-01-09,12392.69,2676.56,1280.7,130.8594,2225.89
2012-01-10,12462.47,2702.5,1292.08,130.7188,2285.744
2012-01-11,12449.45,2710.76,1292.48,131.2031,2276.046
2012-01-12,12471.02,2724.7,1295.5,130.9688,2275.01
2012-01-13,12422.06,2710.67,1289.09,131.5469,2244.58
2012-01-16,12422.06,2710.67,1289.09,131.5469,2206.193
2012-01-17,12482.07,2728.08,1293.67,131.5938,2298.376
2012-01-18,12578.95,2769.71,1308.04,131.2656,2266.384
2012-01-19,12623.98,2788.33,1314.5,130.7031,2296.075
2012-01-20,12720.48,2786.7,1315.38,130.2656,2319.118
2012-01-30,12653.72,2811.94,1313.01,132.0313,2285.038
2012-01-31,12632.91,2813.84,1312.41,132.25,2292.61
2012-02-01,12716.46,2848.27,1324.09,131.9844,2268.08
2012-02-02,12705.41,2859.68,1325.54,132.1719,2312.556
2012-02-03,12862.23,2905.66,1344.9,131.3281,2330.405
2012-02-06,12845.13,2901.99,1344.33,131.6719,2331.136
2012-02-07,12878.2,2904.08,1347.05,131.1563,2291.902
2012-02-08,12883.95,2915.86,1349.96,131.0938,2347.53
2012-02-09,12890.46,2927.23,1351.95,130.7813,2349.589
2012-02-10,12801.23,2903.88,1342.64,131.3906,2351.981
2012-02-13,12874.04,2931.39,1351.77,131.125,2351.855
2012-02-14,12878.28,2931.83,1350.5,131.5313,2344.771
2012-02-15,12780.95,2915.83,1343.23,131.5781,2366.702
2012-02-16,12904.08,2959.85,1358.04,130.9844,2356.86
2012-02-17,12949.87,2951.78,1361.23,130.9219,2357.181
2012-02-20,12949.87,2951.78,1361.23,130.9219,2363.597
2012-02-21,12965.69,2948.57,1362.21,130.6406,2381.43
2012-02-22,12938.67,2933.17,1357.66,131.0469,2403.587
2012-02-23,12984.69,2956.98,1363.46,131.2031,2409.554
2012-02-24,12982.95,2963.75,1365.74,131.1875,2439.628
2012-02-27,12981.51,2966.16,1367.59,131.625,2447.057
2012-02-28,13005.12,2986.76,1372.18,131.3906,2451.857
2012-02-29,12952.07,2966.89,1365.68,130.9531,2428.487
2012-03-01,12980.3,2988.97,1374.09,130.5313,2426.115
2012-03-02,12977.57,2976.19,1369.63,131.0938,2460.693
2012-03-05,12962.81,2950.48,1364.33,130.875,2445.002
2012-03-06,12759.15,2910.32,1343.36,131.4219,2410.445
2012-03-07,12837.33,2935.69,1352.63,131.2188,2394.794
2012-03-08,12907.94,2970.42,1365.91,130.9063,2420.276
2012-03-09,12922.02,2988.34,1370.87,130.7188,2439.462
2012-03-12,12959.71,2983.66,1371.09,130.75,2434.859
2012-03-13,13177.68,3039.88,1395.95,130.125,2455.795
2012-03-14,13194.1,3040.73,1394.28,128.7656,2391.23
2012-03-15,13252.76,3056.37,1402.6,128.8438,2373.774
2012-03-16,13232.62,3055.26,1404.17,128.6094,2404.736
2012-03-19,13239.13,3078.32,1409.75,127.9531,2410.184
2012-03-20,13170.19,3074.15,1405.52,127.9219,2376.839
2012-03-21,13124.62,3075.32,1402.89,128.5625,2378.195
2012-03-22,13046.14,3063.32,1392.78,128.7344,2375.772
2012-03-23,13080.73,3067.92,1397.11,129.0469,2349.539
2012-03-26,13241.63,3122.57,1416.51,129.0625,2350.599
2012-03-27,13197.73,3120.35,1412.52,129.5938,2347.179
2012-03-28,13126.21,3104.96,1405.54,129.5781,2284.881
2012-03-29,13145.82,3095.36,1403.28,129.9063,2252.16
2012-03-30,13212.04,3091.57,1408.47,129.4844,2262.788
2012-04-05,13060.14,3080.5,1398.08,129.9688,2302.241
2012-04-06,13060.14,3080.5,1398.08,129.9688,2306.553
2012-04-09,12929.59,3047.08,1382.2,131.1406,2285.777
2012-04-10,12715.93,2991.22,1358.59,131.5938,2305.863
2012-04-11,12805.39,3016.46,1368.71,131.3281,2308.925
2012-04-12,12986.58,3055.55,1387.57,131.1406,2350.864
2012-04-13,12849.59,3011.33,1370.26,131.5313,2359.161
2012-04-16,12921.41,2988.4,1369.57,131.6875,2357.026
2012-04-17,13115.54,3042.82,1390.78,131.4219,2334.985
2012-04-18,13032.75,3031.45,1385.14,131.5625,2380.848
2012-04-19,12964.1,3007.56,1376.92,131.7656,2378.634
2012-04-20,13029.26,3000.45,1378.53,131.6719,2406.863
2012-04-23,12927.17,2970.45,1366.94,131.9844,2388.588
2012-04-24,13001.56,2961.6,1371.97,131.7813,2388.834
2012-04-25,13090.72,3029.63,1390.69,131.6875,2406.813
2012-04-26,13204.62,3050.61,1399.98,131.9219,2404.697
2012-04-27,13228.31,3069.2,1403.36,132.1563,2396.316
2012-05-02,13268.57,3059.85,1402.31,132.1875,2438.436
2012-05-03,13206.59,3024.3,1391.57,132.1875,2440.08
2012-05-04,13038.27,2956.34,1369.1,132.6406,2452.014
2012-05-07,13008.53,2957.76,1369.58,132.6406,2451.947
2012-05-08,12932.09,2946.27,1363.72,132.9219,2448.884
2012-05-09,12835.06,2934.71,1354.58,132.9063,2408.587
2012-05-10,12855.04,2933.64,1357.99,132.7813,2410.23
2012-05-11,12820.6,2933.82,1353.39,133.0781,2394.983
2012-05-14,12695.35,2902.58,1338.35,133.4219,2380.725
2012-05-15,12632.0,2893.76,1330.66,133.375,2374.843
2012-05-16,12598.55,2874.04,1324.8,133.4219,2346.192
2012-05-17,12442.49,2813.69,1304.86,133.7656,2378.886
2012-05-18,12369.38,2778.79,1295.22,133.8125,2344.52
2012-05-21,12504.48,2847.21,1315.99,133.625,2348.3
2012-05-22,12502.81,2839.08,1316.63,133.3125,2373.307
2012-05-23,12496.15,2850.12,1318.86,133.7969,2363.437
2012-05-24,12529.75,2839.38,1320.68,133.5469,2350.973
2012-05-25,12454.83,2837.53,1317.82,133.7656,2333.553
2012-05-28,12454.83,2837.53,1317.82,133.7656,2361.367
2012-05-29,12580.69,2870.99,1332.42,133.8281,2389.636
2012-05-30,12419.86,2837.36,1313.32,133.7031,2384.668
2012-05-31,12393.45,2827.34,1310.33,133.9375,2372.234
2012-06-01,12118.57,2747.48,1278.04,134.7344,2373.436
2012-06-04,12101.46,2760.01,1278.18,134.0938,2308.55
2012-06-05,12127.95,2778.11,1285.5,133.9375,2311.916
2012-06-06,12414.79,2844.72,1315.13,133.2969,2309.555
2012-06-07,12460.96,2831.02,1314.99,133.4219,2293.13
2012-06-08,12554.2,2858.42,1325.66,133.4844,2281.447
2012-06-11,12411.23,2809.73,1308.93,133.7813,2305.856
2012-06-12,12573.8,2843.07,1324.18,133.2188,2289.791
2012-06-13,12496.38,2818.61,1314.88,133.7188,2318.924
2012-06-14,12651.91,2836.33,1329.1,133.5156,2295.946
2012-06-15,12767.17,2872.8,1342.84,133.7813,2306.85
2012-06-18,12741.82,2895.33,1344.78,133.7344,2316.052
2012-06-19,12837.33,2929.76,1357.98,133.4844,2300.795
2012-06-20,12824.39,2930.45,1355.69,133.2031,2292.877
2012-06-21,12573.57,2859.09,1325.51,133.3594,2260.877
2012-06-25,12502.66,2836.16,1313.72,133.5625,2224.114
2012-06-26,12534.67,2854.06,1319.99,133.4375,2222.067
2012-06-27,12627.01,2875.32,1331.85,133.5469,2216.934
2012-06-28,12602.26,2849.49,1329.04,133.9219,2195.843
2012-06-29,12880.09,2935.05,1362.16,133.375,2225.431
2012-07-02,12871.39,2951.23,1365.51,134.0156,2226.11
2012-07-03,12943.82,2976.08,1374.02,133.6406,2229.193
2012-07-04,12943.82,2976.08,1374.02,133.6406,2227.315
2012-07-05,12896.67,2976.12,1367.58,133.9531,2201.353
2012-07-06,12772.47,2937.33,1354.68,134.3594,2223.579
2012-07-09,12736.29,2931.77,1352.46,134.5469,2170.814
2012-07-10,12653.12,2902.33,1341.47,134.625,2164.437
2012-07-11,12604.53,2887.98,1341.45,134.5938,2175.383
2012-07-12,12573.27,2866.19,1334.76,134.6563,2185.491
2012-07-13,12777.09,2908.47,1356.78,134.5469,2185.895
2012-07-16,12727.21,2896.94,1353.64,134.8125,2147.955
2012-07-17,12805.54,2910.04,1363.67,134.5469,2161.186
2012-07-18,12908.7,2942.6,1372.78,134.75,2169.099
2012-07-19,12943.36,2965.9,1376.51,134.4688,2184.841
2012-07-20,12822.57,2925.3,1362.66,134.9063,2168.638
2012-07-23,12721.46,2890.15,1350.52,135.0625,2141.402
2012-07-24,12617.32,2862.99,1338.31,135.2656,2146.589
2012-07-25,12676.05,2854.24,1337.89,135.2344,2136.151
2012-07-26,12887.93,2893.25,1360.02,135.0313,2126.004
2012-07-27,13075.66,2958.09,1385.97,134.125,2128.765
2012-07-30,13073.01,2945.84,1385.3,134.5625,2109.914
2012-07-31,13008.68,2939.52,1379.32,134.6563,2103.634
2012-08-01,12971.06,2920.21,1375.14,134.1563,2123.36
2012-08-02,12878.88,2909.77,1365.0,134.625,2111.182
2012-08-03,13096.17,2967.9,1390.99,133.9063,2132.796
2012-08-06,13117.51,2989.91,1394.23,134.1094,2154.916
2012-08-07,13168.6,3015.86,1401.35,133.5781,2157.62
2012-08-08,13175.64,3011.25,1402.22,133.4844,2160.99
2012-08-09,13165.19,3018.64,1402.8,133.4531,2174.102
2012-08-10,13207.95,3020.86,1405.87,133.7344,2168.814
2012-08-13,13169.43,3022.52,1404.11,133.625,2136.078
2012-08-14,13172.14,3016.98,1403.93,133.1406,2142.525
2012-08-15,13164.78,3030.93,1405.53,132.5781,2118.945
2012-08-16,13250.11,3062.39,1415.51,132.3594,2112.197
2012-08-17,13275.2,3076.59,1418.16,132.5,2114.891
2012-08-20,13271.64,3076.21,1418.13,132.5156,2106.957
2012-08-21,13203.58,3067.26,1413.17,132.6094,2118.268
2012-08-22,13172.76,3073.67,1413.49,133.3125,2107.711
2012-08-23,13057.46,3053.4,1402.08,133.6875,2113.072
2012-08-24,13157.97,3069.79,1411.13,133.5781,2092.104
2012-08-27,13124.67,3073.19,1410.44,133.8125,2055.708
2012-08-28,13102.99,3077.14,1409.3,133.9531,2073.154
2012-08-29,13107.48,3081.19,1410.49,133.8438,2053.235
2012-08-30,13000.71,3048.71,1399.48,133.1406,2052.585
2012-08-31,13090.84,3066.97,1406.58,133.7188,2047.522
2012-09-03,13090.84,3066.97,1406.58,133.7188,2059.147
2012-09-04,13035.94,3075.06,1404.94,133.4063,2043.649
2012-09-05,13047.48,3069.27,1403.44,133.3594,2037.681
2012-09-06,13292.0,3135.81,1432.12,132.7344,2051.918
2012-09-07,13306.64,3136.42,1437.92,133.0156,2127.762
2012-09-10,13254.29,3104.02,1429.08,132.8594,2134.893
2012-09-11,13323.36,3104.53,1433.56,132.7813,2120.554
2012-09-12,13333.35,3114.31,1436.56,132.3438,2126.554
2012-09-13,13539.86,3155.83,1459.99,132.7656,2110.379
2012-09-14,13593.37,3183.95,1465.77,131.8906,2123.847
2012-09-17,13553.1,3178.67,1461.19,132.0313,2078.5
2012-09-18,13564.64,3177.8,1459.32,132.2031,2059.543
2012-09-19,13577.96,3182.62,1461.05,132.375,2067.831
2012-09-20,13596.93,3175.96,1460.26,132.4063,2024.837
2012-09-21,13579.47,3179.96,1460.15,132.6719,2026.69
2012-09-24,13558.92,3160.78,1456.89,132.9219,2033.192
2012-09-25,13457.55,3117.73,1441.59,133.1719,2029.293
2012-09-26,13413.51,3093.7,1433.32,133.6406,2004.172
2012-09-27,13485.97,3136.6,1447.15,133.5,2056.323
2012-09-28,13437.13,3116.23,1440.67,133.4844,2086.169
2012-10-08,13583.65,3112.35,1455.88,133.2656,2074.419
2012-10-09,13473.53,3065.02,1441.48,133.0469,2115.23
2012-10-10,13344.97,3051.78,1432.56,133.2188,2119.942
2012-10-11,13326.39,3049.42,1432.84,133.2656,2102.868
2012-10-12,13328.85,3044.12,1428.59,133.3125,2104.932
2012-10-15,13424.23,3064.18,1440.13,133.3125,2098.703
2012-10-16,13551.78,3101.17,1454.92,132.875,2098.808
2012-10-17,13557.0,3104.12,1460.91,132.0781,2105.618
2012-10-18,13548.94,3072.87,1457.34,131.9844,2131.688
2012-10-19,13343.51,3005.62,1433.19,132.3906,2128.302
2012-10-22,13345.89,3016.96,1433.82,132.1094,2132.758
2012-10-23,13102.53,2990.46,1413.11,132.375,2114.447
2012-10-24,13077.34,2981.7,1408.75,132.375,2115.99
2012-10-25,13103.68,2986.12,1412.97,131.9063,2101.58
2012-10-26,13107.21,2987.95,1411.94,132.5625,2066.209
2012-10-29,13107.21,2987.95,1411.94,132.7813,2058.943
2012-10-30,13107.21,2987.95,1411.94,132.6719,2062.347
2012-10-31,13096.46,2977.23,1412.16,133.0313,2068.88
2012-11-01,13232.62,3020.06,1427.59,132.8281,2104.428
2012-11-02,13093.16,2982.13,1414.2,132.7813,2117.046
2012-11-05,13112.44,2999.66,1417.26,133.1406,2114.027
2012-11-06,13245.68,3011.93,1428.39,132.7031,2105.999
2012-11-07,12932.73,2937.29,1394.53,133.5781,2105.73
2012-11-08,12811.32,2895.59,1377.51,133.8594,2071.509
2012-11-09,12815.39,2904.87,1379.85,133.9063,2069.067
2012-11-12,12815.08,2904.26,1380.03,133.8906,2079.274
2012-11-13,12756.18,2883.89,1374.53,134.0469,2047.889
2012-11-14,12570.95,2846.81,1355.49,134.0469,2055.419
2012-11-15,12542.38,2836.94,1353.33,134.0313,2030.29
2012-11-16,12588.31,2853.13,1359.88,134.1875,2014.725
2012-11-19,12795.96,2916.07,1386.89,133.9063,2016.982
2012-11-20,12788.51,2916.68,1387.81,133.6094,2008.923
2012-11-21,12836.89,2926.55,1391.03,133.3906,2030.319
2012-11-22,12836.89,2926.55,1391.03,133.3906,2015.611
2012-11-23,13009.68,2966.85,1409.15,133.3281,2027.384
2012-11-26,12967.37,2976.78,1406.29,133.5469,2017.464
2012-11-27,12878.13,2967.79,1398.94,133.7188,1991.165
2012-11-28,12985.11,2991.78,1409.93,133.9844,1973.523
2012-11-29,13021.82,3012.03,1415.95,133.5313,1963.488
2012-11-30,13025.58,3010.24,1416.18,133.6406,1980.117
2012-12-03,12965.6,3002.2,1409.46,133.4688,1959.767
2012-12-04,12951.78,2996.69,1407.05,133.5781,1975.143
2012-12-05,13034.49,2973.7,1409.28,133.7969,2031.907
2012-12-06,13074.04,2989.27,1413.94,133.875,2029.237
2012-12-07,13155.13,2978.04,1418.07,133.5625,2061.786
2012-12-10,13169.88,2986.96,1418.55,133.625,2083.77
2012-12-11,13248.44,3022.3,1427.84,133.4063,2074.704
2012-12-12,13245.45,3013.81,1428.48,133.0625,2082.726
2012-12-13,13170.72,2992.16,1419.45,132.7344,2061.476
2012-12-14,13135.01,2971.34,1413.58,132.7969,2150.625
2012-12-17,13235.39,3010.6,1430.36,132.3906,2160.342
2012-12-18,13350.96,3054.53,1446.79,131.9375,2162.464
2012-12-19,13251.97,3044.37,1435.81,132.1563,2162.239
2012-12-20,13311.72,3050.39,1443.69,132.1563,2168.353
2012-12-21,13190.84,3021.01,1430.15,132.4844,2153.31
2012-12-24,13139.08,3012.6,1426.66,132.3281,2159.053
2012-12-25,13139.08,3012.6,1426.66,132.3281,2213.611
2012-12-26,13114.59,2990.16,1419.83,132.5,2219.132
2012-12-27,13096.31,2985.91,1418.1,132.9219,2205.897
2012-12-28,12938.11,2960.31,1402.43,132.9531,2233.252
2012-12-31,13104.14,3019.51,1426.19,132.7813,2269.128
2013-01-04,13435.21,3101.66,1466.47,131.5156,2276.992
2013-01-07,13384.29,3098.81,1461.89,131.5781,2285.364
2013-01-08,13328.85,3091.81,1457.15,131.8594,2276.07
2013-01-09,13390.51,3105.81,1461.02,132.0625,2275.34
2013-01-10,13471.22,3121.76,1472.12,131.7188,2283.658
2013-01-11,13488.43,3125.64,1472.05,131.9063,2242.997
2013-01-14,13507.32,3117.5,1470.68,132.0313,2311.74
2013-01-15,13534.89,3110.78,1472.34,132.2656,2325.682
2013-01-16,13511.23,3117.54,1472.63,132.2969,2309.499
2013-01-17,13596.02,3136.0,1480.94,131.875,2284.909
2013-01-18,13649.7,3134.71,1485.98,132.1406,2317.07
2013-01-21,13649.7,3134.71,1485.98,132.1406,2328.221
2013-01-22,13712.21,3143.18,1492.56,132.2656,2315.139
2013-01-23,13779.33,3153.67,1494.81,132.2969,2320.911
2013-01-24,13825.33,3130.38,1494.82,132.2344,2302.598
2013-01-25,13895.98,3149.71,1502.96,131.4063,2291.304
2013-01-28,13881.93,3154.3,1500.18,131.2188,2346.505
2013-01-29,13954.42,3153.66,1507.84,131.2188,2358.977
2013-01-30,13910.42,3142.31,1501.96,131.1875,2382.475
2013-01-31,13860.58,3142.13,1498.11,131.2813,2385.422
2013-02-01,14009.79,3179.1,1513.17,131.125,2419.02
2013-02-04,13880.08,3131.17,1495.71,131.5,2428.154
2013-02-05,13979.3,3171.58,1511.29,131.2188,2433.13
2013-02-06,13986.52,3168.48,1512.12,131.6094,2434.477
2013-02-07,13944.05,3165.13,1509.39,131.75,2418.53
2013-02-08,13992.97,3193.87,1517.93,131.7344,2432.402
2013-02-18,13981.76,3192.03,1519.79,131.5313,2421.558
2013-02-19,14035.67,3213.6,1530.94,131.3438,2382.914
2013-02-20,13927.54,3164.41,1511.95,131.4688,2397.178
2013-02-21,13880.62,3131.49,1502.42,131.7969,2325.951
2013-02-22,14000.57,3161.82,1515.6,131.9063,2314.164
2013-02-25,13784.17,3116.25,1487.85,132.5,2325.819
2013-02-26,13900.13,3129.65,1496.94,132.6719,2293.341
2013-02-27,14075.37,3162.26,1515.99,131.4375,2313.22
2013-02-28,14054.49,3160.19,1514.68,131.5469,2365.593
2013-03-01,14089.66,3169.74,1518.2,131.7813,2359.506
2013-03-04,14127.82,3182.03,1525.2,131.625,2273.404
2013-03-05,14253.77,3224.13,1539.79,131.5313,2326.306
2013-03-06,14296.24,3222.37,1541.46,131.2031,2347.179
2013-03-07,14329.49,3232.09,1544.26,130.7188,2324.293
2013-03-08,14397.07,3244.37,1551.18,130.2188,2318.611
2013-03-11,14447.29,3252.87,1556.22,130.2188,2310.593
2013-03-12,14450.06,3242.32,1552.48,130.4844,2286.605
2013-03-13,14455.28,3245.12,1554.52,130.4688,2263.968
2013-03-14,14539.14,3258.93,1563.23,130.4844,2270.277
2013-03-15,14514.11,3249.07,1560.7,130.8906,2278.401
2013-03-18,14452.06,3237.59,1552.1,131.2031,2240.016
2013-03-19,14455.82,3229.1,1548.34,131.5625,2257.434
2013-03-20,14511.73,3254.19,1558.71,131.3906,2317.374
2013-03-21,14421.49,3222.6,1545.8,131.4063,2324.242
2013-03-22,14512.03,3245.0,1556.89,131.5156,2328.278
2013-03-25,14447.75,3235.3,1551.69,131.5781,2326.715
2013-03-26,14559.65,3252.48,1563.77,131.7031,2297.669
2013-03-27,14526.16,3256.52,1562.85,132.125,2301.259
2013-03-28,14578.54,3267.52,1569.19,131.9844,2236.302
2013-03-29,14578.54,3267.52,1569.19,131.9844,2236.621
2013-04-01,14572.85,3239.17,1562.17,132.125,2234.395
2013-04-02,14662.01,3254.86,1570.25,131.9844,2227.74
2013-04-03,14550.35,3218.6,1553.69,132.4063,2225.295
2013-04-08,14613.48,3222.25,1563.07,132.8594,2211.592
2013-04-09,14673.46,3237.86,1568.61,132.8125,2225.775
2013-04-10,14802.24,3297.25,1587.73,132.4219,2226.126
2013-04-11,14865.14,3300.16,1593.37,132.5469,2219.553
2013-04-12,14865.06,3294.95,1588.85,132.9844,2206.78
2013-04-15,14599.2,3216.49,1552.36,133.0469,2181.942
2013-04-16,14756.78,3264.63,1574.57,132.9531,2194.846
2013-04-17,14618.59,3204.67,1552.01,133.0625,2193.796
2013-04-18,14537.14,3166.36,1541.61,133.1406,2197.602
2013-04-19,14547.51,3206.06,1555.25,133.0,2244.643
2013-04-22,14567.17,3233.55,1562.5,133.0938,2242.169
2013-04-23,14719.46,3269.33,1578.78,133.0781,2184.538
2013-04-24,14676.3,3269.65,1578.79,133.1094,2218.318
2013-04-25,14700.8,3289.99,1585.16,133.0625,2199.307
2013-04-26,14712.55,3279.26,1582.24,133.4375,2177.912
2013-05-02,14831.58,3340.62,1597.59,133.6406,2174.123
2013-05-03,14973.96,3378.63,1614.42,132.8594,2205.497
2013-05-06,14968.89,3392.97,1617.5,132.6719,2231.166
2013-05-07,15056.2,3396.63,1625.96,132.625,2235.575
2013-05-08,15105.12,3413.27,1632.69,132.7813,2246.3
2013-05-09,15082.62,3409.17,1626.67,132.7188,2232.971
2013-05-10,15118.49,3436.58,1633.7,132.0781,2246.831
2013-05-13,15091.68,3438.79,1633.77,131.9688,2241.92
2013-05-14,15215.25,3462.61,1650.34,131.7188,2217.01
2013-05-15,15275.69,3471.62,1658.78,131.8438,2224.797
2013-05-16,15233.22,3465.24,1650.47,132.4688,2251.806
2013-05-17,15354.4,3498.97,1667.47,131.8594,2282.87
2013-05-20,15335.28,3496.43,1666.29,131.8125,2299.986
2013-05-21,15387.58,3502.12,1669.16,131.9063,2305.114
2013-05-22,15307.17,3463.3,1655.35,131.2344,2302.403
2013-05-23,15294.5,3459.42,1650.51,131.2656,2275.667
2013-05-24,15303.1,3459.14,1649.6,131.3438,2288.533
2013-05-27,15303.1,3459.14,1649.6,131.3438,2293.077
2013-05-28,15409.39,3488.89,1660.06,130.3906,2321.318
2013-05-29,15302.8,3467.52,1648.36,130.4688,2324.017
2013-05-30,15324.53,3491.3,1654.41,129.4844,2317.749
2013-05-31,15115.57,3455.91,1630.74,129.2188,2300.595
2013-06-03,15254.03,3465.37,1640.42,129.3906,2299.252
2013-06-04,15177.54,3445.26,1631.38,129.3125,2272.416
2013-06-05,14960.59,3401.48,1608.9,129.5469,2270.931
2013-06-06,15040.62,3424.05,1622.56,129.7813,2242.11
2013-06-07,15248.12,3469.22,1643.38,129.0781,2210.898
2013-06-13,15176.08,3445.37,1636.36,129.0156,2148.355
2013-06-14,15070.18,3423.56,1626.73,129.6094,2162.041
2013-06-17,15179.85,3452.13,1639.04,129.3125,2156.215
2013-06-18,15318.23,3482.18,1651.81,129.2344,2159.291
2013-06-19,15112.19,3443.2,1628.93,127.9063,2143.454
2013-06-20,14758.32,3364.64,1588.19,127.0938,2084.021
2013-06-21,14799.4,3357.25,1592.43,126.2656,2073.095
2013-06-24,14659.56,3320.76,1573.09,125.9531,1963.235
2013-06-25,14760.31,3347.89,1588.03,125.7031,1959.508
2013-06-26,14910.14,3376.22,1603.26,126.1563,1951.495
2013-06-27,15024.49,3401.86,1613.2,126.6406,1950.013
2013-06-28,14909.6,3403.25,1606.28,126.5625,1979.206
2013-07-01,14974.96,3434.49,1614.96,126.5625,1995.242
2013-07-02,14932.41,3433.4,1614.08,126.6094,2006.56
2013-07-03,14988.55,3443.67,1615.41,126.625,1994.268
2013-07-04,14988.55,3443.67,1615.41,126.625,2006.098
2013-07-05,15135.84,3479.38,1631.89,124.6563,2007.199
2013-07-08,15224.69,3484.83,1640.46,125.2656,1958.273
2013-07-09,15300.34,3504.26,1652.32,125.5,1965.454
2013-07-10,15291.66,3520.76,1652.62,125.7188,2008.126
2013-07-11,15460.92,3578.3,1675.02,126.3125,2072.991
2013-07-12,15464.3,3600.08,1680.19,126.0781,2039.486
2013-07-15,15484.26,3607.49,1682.5,126.5,2059.39
2013-07-16,15451.85,3598.5,1676.26,126.5938,2065.72
2013-07-17,15470.52,3610.0,1680.91,127.0938,2044.922
2013-07-18,15548.54,3611.28,1689.37,126.6875,2023.396
2013-07-19,15543.74,3587.62,1692.09,127.0781,1992.648
2013-07-22,15545.55,3600.39,1695.53,127.1406,2004.762
2013-07-23,15567.74,3579.27,1692.39,126.9375,2043.876
2013-07-24,15542.24,3579.6,1685.94,126.3906,2033.329
2013-07-25,15555.61,3605.19,1690.25,126.2969,2021.174
2013-07-26,15558.83,3613.17,1691.65,126.625,2010.85
2013-07-29,15521.97,3599.14,1685.33,126.5313,1976.306
2013-07-30,15520.59,3616.47,1685.96,126.4063,1990.064
2013-07-31,15499.54,3626.37,1685.73,125.8594,1993.799
2013-08-01,15628.02,3675.74,1706.87,125.5938,2029.067
2013-08-02,15658.36,3689.59,1709.67,126.19,2029.418
2013-08-05,15612.13,3692.95,1707.14,126.25,2050.481
2013-08-06,15518.74,3665.77,1697.37,126.3281,2060.5
2013-08-07,15470.67,3654.01,1690.91,126.7188,2046.778
2013-08-08,15498.32,3669.12,1697.48,126.7969,2044.895
2013-08-09,15425.51,3660.11,1691.42,126.265,2052.235
2013-08-12,15419.68,3669.95,1689.47,126.625,2101.283
2013-08-13,15451.01,3684.44,1694.16,125.7656,2106.156
2013-08-14,15337.66,3669.27,1685.39,125.7813,2100.137
2013-08-15,15112.19,3606.12,1661.32,125.4688,2081.88
2013-08-16,15081.47,3602.78,1655.83,125.0156,2068.452
2013-08-19,15010.74,3589.09,1646.06,124.5938,2085.602
2013-08-20,15002.99,3613.59,1652.35,125.125,2072.595
2013-08-21,14897.55,3599.79,1642.8,125.1563,2072.961
2013-08-22,14963.74,3638.71,1656.96,124.2656,2067.124
2013-08-23,15010.51,3657.79,1663.5,124.875,2057.458
2013-08-26,14946.46,3657.57,1656.78,125.0625,2096.474
2013-08-27,14776.13,3578.52,1630.48,125.7188,2103.567
2013-08-28,14824.51,3593.35,1634.96,125.2344,2101.301
2013-08-29,14840.95,3620.3,1638.17,125.5,2097.227
2013-08-30,14810.31,3589.87,1632.97,124.2813,2098.382
2013-09-02,14810.31,3589.87,1632.97,124.2813,2098.448
2013-09-03,14833.96,3612.61,1639.77,123.4688,2123.112
